row_id,sepal_length,sepal_width,petal_length,petal_width
IRIS-SCORE-04578,6.306,2.774,5.353,1.664
IRIS-SCORE-04579,6.088,2.612,3.909,1.061
IRIS-SCORE-04580,5.535,2.741,3.75,1.164
IRIS-SCORE-04581,6.942,3.202,5.563,2.431
IRIS-SCORE-04582,6.773,3.191,6.102,2.065
IRIS-SCORE-04583,6.339,2.813,5.146,2.119
IRIS-SCORE-04584,6.526,2.799,4.55,1.659
IRIS-SCORE-04585,6.339,3.173,4.224,1.524
IRIS-SCORE-04586,5.242,2.896,3.623,1.292
IRIS-SCORE-04587,6.26,3.421,5.44,2.193
IRIS-SCORE-04588,5.714,2.837,4.048,1.243
IRIS-SCORE-04589,6.274,3.034,5.709,2.138
IRIS-SCORE-04590,6.369,2.811,4.54,1.317
IRIS-SCORE-04591,5.931,2.794,4.62,1.506
IRIS-SCORE-04592,5.475,2.956,4.371,1.401
IRIS-SCORE-04593,5.808,2.853,4.551,1.847
IRIS-SCORE-04594,6.196,3.169,5.55,2.165
IRIS-SCORE-04595,5.465,2.759,4.392,1.484
IRIS-SCORE-04596,5.905,2.84,3.679,1.322
IRIS-SCORE-04597,6.696,3.679,6.001,2.519
IRIS-SCORE-04598,5.397,2.67,3.84,1.206
IRIS-SCORE-04599,6.473,3.519,4.097,1.453
IRIS-SCORE-04600,6.713,2.724,4.471,1.259
IRIS-SCORE-04601,5.354,2.229,3.702,1.03
IRIS-SCORE-04602,5.749,2.084,4.274,1.078
IRIS-SCORE-04603,7.709,3.609,6.286,2.155
IRIS-SCORE-04604,5.103,2.192,3.341,1.205
IRIS-SCORE-04605,6.336,2.955,5.894,2.262
IRIS-SCORE-04606,6.468,2.931,5.762,2.159
IRIS-SCORE-04607,5.696,2.498,3.719,1.093
IRIS-SCORE-04608,5.977,2.244,5.015,1.78
IRIS-SCORE-04609,6.079,2.705,3.844,1.161
IRIS-SCORE-04610,6.527,3.148,5.832,2.022
IRIS-SCORE-04611,6.163,2.558,4.282,1.005
IRIS-SCORE-04612,5.822,2.468,5.35,1.978
IRIS-SCORE-04613,6.561,2.935,5.752,1.926
IRIS-SCORE-04614,5.855,3.061,4.616,1.36
IRIS-SCORE-04615,5.664,2.651,4.784,1.659
IRIS-SCORE-04616,6.919,2.986,5.567,2.063
IRIS-SCORE-04617,7.013,3.212,5.86,2.506
IRIS-SCORE-04618,5.17,2.418,4.18,1.406
IRIS-SCORE-04619,5.151,2.506,3.742,1.071
IRIS-SCORE-04620,6.832,3.334,5.201,2.171
IRIS-SCORE-04621,7.048,2.777,5.848,1.585
IRIS-SCORE-04622,5.706,2.595,4.171,1.409
IRIS-SCORE-04623,6.395,2.868,3.742,1.11
IRIS-SCORE-04624,5.813,2.609,5.157,1.57
IRIS-SCORE-04625,6.938,3.313,5.535,2.214
IRIS-SCORE-04626,6.143,3.081,4.589,1.331
IRIS-SCORE-04627,6.217,2.882,5.781,1.941
IRIS-SCORE-04628,5.54,2.677,4.755,1.669
IRIS-SCORE-04629,6.43,3.097,5.513,1.903
IRIS-SCORE-04630,5.758,3.366,4.101,1.608
IRIS-SCORE-04631,6.689,2.659,5.354,1.475
IRIS-SCORE-04632,6.443,3.285,4.607,1.182
IRIS-SCORE-04633,6.404,2.953,5.119,1.654
IRIS-SCORE-04634,6.408,2.656,5.37,1.691
IRIS-SCORE-04635,6.967,3.013,5.892,2.078
IRIS-SCORE-04636,7.179,2.825,6.12,1.811
IRIS-SCORE-04637,6.535,3.099,4.887,1.65
IRIS-SCORE-04638,6.16,2.778,4.799,1.395
IRIS-SCORE-04639,6.073,3.282,5.176,2.23
IRIS-SCORE-04640,7.313,3.051,6.015,1.913
IRIS-SCORE-04641,6.252,3.153,5.36,2.296
IRIS-SCORE-04642,6.938,2.813,5.733,1.753
IRIS-SCORE-04643,5.548,2.694,4.489,1.596
IRIS-SCORE-04644,6.2,3.126,5.143,1.714
IRIS-SCORE-04645,6.412,2.585,3.783,1.165
IRIS-SCORE-04646,5.488,2.898,4.529,2.069
IRIS-SCORE-04647,6.575,2.922,5.59,2.092
IRIS-SCORE-04648,5.939,2.779,4.203,1.406
IRIS-SCORE-04649,5.484,3.17,5.284,1.931
IRIS-SCORE-04650,6.817,3.208,6.036,1.989
IRIS-SCORE-04651,6.207,3.19,5.638,1.934
IRIS-SCORE-04652,5.984,3.383,4.208,1.597
IRIS-SCORE-04653,6.082,2.895,4.055,1.341
IRIS-SCORE-04654,6.364,2.858,4.459,1.193
IRIS-SCORE-04655,6.069,3.019,5.339,2.052
IRIS-SCORE-04656,5.944,2.608,4.828,1.312
IRIS-SCORE-04657,5.399,2.309,3.714,1.168
IRIS-SCORE-04658,4.911,2.485,4.571,1.653
IRIS-SCORE-04659,6.951,2.392,4.634,1.337
IRIS-SCORE-04660,7.171,3.248,5.524,1.881
IRIS-SCORE-04661,7.031,3.52,4.641,1.492
IRIS-SCORE-04662,6.0,3.265,4.05,1.5
IRIS-SCORE-04663,5.892,2.354,3.538,1.046
IRIS-SCORE-04664,6.637,2.612,5.881,1.784
IRIS-SCORE-04665,5.499,2.658,3.853,1.173
IRIS-SCORE-04666,7.555,3.526,5.798,1.829
IRIS-SCORE-04667,7.519,3.324,6.222,2.37
IRIS-SCORE-04668,6.455,2.939,5.945,2.089
IRIS-SCORE-04669,7.479,3.064,6.128,2.005
IRIS-SCORE-04670,5.425,2.611,4.656,2.014
IRIS-SCORE-04671,6.3,2.972,4.566,1.463
IRIS-SCORE-04672,6.635,2.793,4.551,1.298
IRIS-SCORE-04673,6.254,2.812,4.222,1.162
IRIS-SCORE-04674,5.978,2.809,4.944,2.201
IRIS-SCORE-04675,6.838,3.134,5.446,1.505
IRIS-SCORE-04676,6.246,2.747,4.25,1.236
IRIS-SCORE-04677,5.669,2.892,4.09,1.297
IRIS-SCORE-04678,6.932,3.004,6.238,2.339
IRIS-SCORE-04679,5.254,2.579,3.799,1.13
IRIS-SCORE-04680,6.837,2.853,5.023,1.643
IRIS-SCORE-04681,7.755,3.041,6.79,2.268
IRIS-SCORE-04682,6.626,2.928,5.516,1.911
IRIS-SCORE-04683,5.608,2.772,3.806,1.237
IRIS-SCORE-04684,6.126,2.554,4.386,1.163
IRIS-SCORE-04685,6.673,2.903,5.813,1.96
IRIS-SCORE-04686,5.214,2.192,4.161,1.159
IRIS-SCORE-04687,6.812,2.959,5.643,1.938
IRIS-SCORE-04688,5.869,2.759,4.79,1.74
IRIS-SCORE-04689,6.963,3.139,5.553,2.367
IRIS-SCORE-04690,5.711,2.764,3.866,1.293
IRIS-SCORE-04691,7.944,2.576,7.0,1.83
IRIS-SCORE-04692,6.868,3.249,5.135,1.7
IRIS-SCORE-04693,6.572,2.851,4.77,1.469
IRIS-SCORE-04694,5.302,2.658,3.463,1.323
IRIS-SCORE-04695,6.18,2.761,4.383,1.391
IRIS-SCORE-04696,5.87,2.686,4.607,2.196
IRIS-SCORE-04697,6.295,2.864,4.656,1.525
IRIS-SCORE-04698,5.36,2.58,4.032,1.279
IRIS-SCORE-04699,6.338,3.222,5.515,2.017
IRIS-SCORE-04700,5.831,2.969,5.493,2.233
IRIS-SCORE-04701,6.168,2.997,5.482,2.139
IRIS-SCORE-04702,7.076,2.928,5.813,1.845
IRIS-SCORE-04703,6.507,3.072,5.129,2.432
IRIS-SCORE-04704,7.136,3.293,5.965,2.04
IRIS-SCORE-04705,6.649,2.711,5.668,1.671
IRIS-SCORE-04706,7.691,3.247,6.089,2.162
IRIS-SCORE-04707,7.024,3.113,6.161,2.047
IRIS-SCORE-04708,5.436,2.685,3.798,1.415
IRIS-SCORE-04709,5.791,2.683,5.271,1.591
IRIS-SCORE-04710,5.379,2.586,3.832,1.308
IRIS-SCORE-04711,5.665,2.594,4.482,1.473
IRIS-SCORE-04712,6.775,3.251,5.421,1.528
IRIS-SCORE-04713,5.79,2.908,4.303,1.404
IRIS-SCORE-04714,6.174,2.93,5.393,2.005
IRIS-SCORE-04715,6.111,2.781,4.222,1.299
IRIS-SCORE-04716,6.389,3.061,5.517,1.994
IRIS-SCORE-04717,5.755,2.735,4.477,1.324
IRIS-SCORE-04718,6.314,2.707,5.09,1.808
IRIS-SCORE-04719,5.296,2.665,3.764,1.185
IRIS-SCORE-04720,7.031,2.803,6.105,1.754
IRIS-SCORE-04721,6.183,3.111,4.032,1.318
IRIS-SCORE-04722,6.071,2.543,4.62,1.357
IRIS-SCORE-04723,5.639,3.078,4.581,1.455
IRIS-SCORE-04724,5.337,2.864,3.801,1.192
IRIS-SCORE-04725,5.771,3.174,3.694,0.976
IRIS-SCORE-04726,6.363,3.429,4.734,2.302
IRIS-SCORE-04727,5.71,2.431,3.919,1.223
IRIS-SCORE-04728,5.578,2.967,4.41,1.369
IRIS-SCORE-04729,6.781,2.947,5.503,2.411
IRIS-SCORE-04730,8.186,3.889,6.328,2.228
IRIS-SCORE-04731,6.014,3.03,4.358,1.334
IRIS-SCORE-04732,5.813,2.876,4.591,1.843
IRIS-SCORE-04733,6.222,2.932,4.656,1.387
IRIS-SCORE-04734,5.64,2.797,4.246,1.373
IRIS-SCORE-04735,7.296,3.407,5.451,1.964
IRIS-SCORE-04736,6.208,3.176,5.274,2.611
IRIS-SCORE-04737,6.168,2.952,4.399,1.262
IRIS-SCORE-04738,8.223,3.342,6.45,2.371
IRIS-SCORE-04739,5.676,2.735,3.878,1.216
IRIS-SCORE-04740,6.553,2.632,5.901,1.913
IRIS-SCORE-04741,7.486,3.228,6.417,1.875
IRIS-SCORE-04742,6.398,2.445,5.26,1.593
IRIS-SCORE-04743,6.949,3.24,5.32,2.16
IRIS-SCORE-04744,5.106,2.408,3.731,1.253
IRIS-SCORE-04745,6.066,2.625,4.854,1.898
IRIS-SCORE-04746,5.295,2.565,3.526,0.942
IRIS-SCORE-04747,6.602,3.197,5.94,2.41
IRIS-SCORE-04748,6.905,3.022,5.418,1.917
IRIS-SCORE-04749,6.644,3.173,4.74,1.463
IRIS-SCORE-04750,5.921,2.972,5.377,2.32
IRIS-SCORE-04751,7.548,3.185,5.899,2.257
IRIS-SCORE-04752,7.587,3.192,6.955,2.497
IRIS-SCORE-04753,6.992,3.194,5.81,2.418
IRIS-SCORE-04754,6.095,2.971,5.197,2.01
IRIS-SCORE-04755,6.229,2.856,4.422,1.482
IRIS-SCORE-04756,6.357,3.291,4.902,1.534
IRIS-SCORE-04757,6.052,2.504,4.096,1.185
IRIS-SCORE-04758,5.757,2.895,4.718,1.924
IRIS-SCORE-04759,7.324,2.894,6.345,1.8
IRIS-SCORE-04760,5.817,2.501,3.637,1.197
IRIS-SCORE-04761,6.563,3.025,4.452,1.784
IRIS-SCORE-04762,6.685,2.96,5.45,1.876
IRIS-SCORE-04763,6.033,2.715,5.139,2.147
IRIS-SCORE-04764,5.547,2.48,4.047,1.37
IRIS-SCORE-04765,6.382,2.79,4.347,1.46
IRIS-SCORE-04766,5.917,2.587,4.875,1.786
IRIS-SCORE-04767,5.983,3.126,5.334,2.182
IRIS-SCORE-04768,6.217,2.887,4.264,1.31
IRIS-SCORE-04769,5.968,2.953,3.872,1.152
IRIS-SCORE-04770,6.084,2.684,4.955,2.128
IRIS-SCORE-04771,5.936,2.622,4.31,1.307
IRIS-SCORE-04772,6.663,2.808,5.3,2.012
IRIS-SCORE-04773,5.881,2.984,4.16,1.475
IRIS-SCORE-04774,6.039,2.864,5.109,1.75
IRIS-SCORE-04775,7.413,2.741,5.847,2.018
IRIS-SCORE-04776,7.422,3.209,5.921,2.172
IRIS-SCORE-04777,7.173,3.295,5.724,2.563
IRIS-SCORE-04778,6.901,2.875,5.68,2.227
IRIS-SCORE-04779,6.084,2.54,4.765,2.214
IRIS-SCORE-04780,7.034,3.089,6.215,2.221
IRIS-SCORE-04781,6.33,2.897,4.766,1.501
IRIS-SCORE-04782,6.92,3.269,5.952,2.374
IRIS-SCORE-04783,5.934,2.947,5.29,1.836
IRIS-SCORE-04784,6.672,2.909,5.791,1.498
IRIS-SCORE-04785,5.329,2.44,3.511,1.018
IRIS-SCORE-04786,6.515,2.903,5.12,1.751
IRIS-SCORE-04787,7.822,3.39,6.271,2.481
IRIS-SCORE-04788,6.444,2.705,4.009,1.149
IRIS-SCORE-04789,7.366,3.178,5.61,1.723
IRIS-SCORE-04790,5.414,2.789,4.595,1.957
IRIS-SCORE-04791,5.99,2.296,4.104,1.124
IRIS-SCORE-04792,6.265,2.91,4.755,1.543
IRIS-SCORE-04793,5.855,2.892,5.125,1.762
IRIS-SCORE-04794,6.308,2.77,5.184,1.338
IRIS-SCORE-04795,7.08,3.293,5.595,2.14
IRIS-SCORE-04796,6.3,3.558,5.318,2.308
IRIS-SCORE-04797,6.304,2.843,4.584,1.43
IRIS-SCORE-04798,7.13,2.884,5.181,1.452
IRIS-SCORE-04799,6.161,3.065,4.782,1.491
IRIS-SCORE-04800,6.037,2.809,4.286,1.162
IRIS-SCORE-04801,5.925,2.548,4.098,1.356
IRIS-SCORE-04802,6.16,2.809,5.484,2.186
IRIS-SCORE-04803,7.14,3.655,5.577,1.956
IRIS-SCORE-04804,5.994,2.626,4.1,1.397
IRIS-SCORE-04805,6.658,3.177,6.036,1.834
IRIS-SCORE-04806,5.993,2.745,5.871,1.676
IRIS-SCORE-04807,5.136,2.179,3.24,0.923
IRIS-SCORE-04808,5.783,2.809,5.2,1.828
IRIS-SCORE-04809,6.841,2.933,5.787,1.79
IRIS-SCORE-04810,6.215,2.723,5.275,1.465
IRIS-SCORE-04811,7.679,2.977,6.678,2.514
IRIS-SCORE-04812,7.704,2.768,5.62,1.779
IRIS-SCORE-04813,6.652,3.073,4.86,1.547
IRIS-SCORE-04814,5.819,3.183,4.515,1.536
IRIS-SCORE-04815,6.002,2.979,4.012,1.236
IRIS-SCORE-04816,6.314,3.035,4.565,1.502
IRIS-SCORE-04817,4.808,2.329,3.482,0.967
IRIS-SCORE-04818,6.026,2.577,4.187,1.07
IRIS-SCORE-04819,5.401,2.678,3.949,1.169
IRIS-SCORE-04820,5.784,1.953,3.932,1.223
IRIS-SCORE-04821,6.427,3.085,5.286,2.128
IRIS-SCORE-04822,5.075,2.945,4.347,1.637
IRIS-SCORE-04823,7.692,3.001,6.264,2.083
IRIS-SCORE-04824,6.81,2.949,5.647,2.012
IRIS-SCORE-04825,5.717,2.648,3.831,1.206
IRIS-SCORE-04826,7.401,2.918,6.082,1.973
IRIS-SCORE-04827,7.625,3.093,6.57,2.345
IRIS-SCORE-04828,5.72,2.38,4.994,1.79
IRIS-SCORE-04829,6.331,2.95,4.643,1.501
IRIS-SCORE-04830,6.042,2.528,5.24,1.621
IRIS-SCORE-04831,5.518,2.735,4.182,1.329
IRIS-SCORE-04832,6.463,2.586,5.095,1.722
IRIS-SCORE-04833,5.942,2.518,4.877,1.826
IRIS-SCORE-04834,7.431,3.489,6.352,1.979
IRIS-SCORE-04835,4.969,2.608,3.66,1.315
IRIS-SCORE-04836,6.967,3.084,4.501,1.348
IRIS-SCORE-04837,5.113,3.151,4.903,2.524
IRIS-SCORE-04838,5.158,2.264,3.567,1.141
IRIS-SCORE-04839,6.796,2.81,5.385,1.885
IRIS-SCORE-04840,7.403,3.045,5.976,2.325
IRIS-SCORE-04841,6.352,2.438,4.713,1.443
IRIS-SCORE-04842,6.301,3.429,5.415,2.105
IRIS-SCORE-04843,6.088,2.727,4.031,1.152
IRIS-SCORE-04844,5.507,2.448,4.453,1.999
IRIS-SCORE-04845,6.106,3.331,4.93,1.963
IRIS-SCORE-04846,5.902,2.866,4.407,1.313
IRIS-SCORE-04847,6.818,3.483,4.917,1.577
IRIS-SCORE-04848,6.931,3.165,5.708,2.109
IRIS-SCORE-04849,5.445,2.971,4.039,1.366
IRIS-SCORE-04850,6.739,3.117,5.502,1.726
IRIS-SCORE-04851,5.415,3.141,4.907,1.764
IRIS-SCORE-04852,6.73,2.648,6.046,1.924
IRIS-SCORE-04853,5.833,2.541,4.348,1.1
IRIS-SCORE-04854,6.649,3.65,5.285,2.169
IRIS-SCORE-04855,6.802,2.926,5.692,1.947
IRIS-SCORE-04856,5.339,2.471,3.653,1.134
IRIS-SCORE-04857,5.553,2.537,4.312,1.143
IRIS-SCORE-04858,6.271,3.43,4.577,1.402
IRIS-SCORE-04859,6.031,2.018,5.21,1.712
IRIS-SCORE-04860,5.542,2.726,3.801,1.243
IRIS-SCORE-04861,5.674,2.62,4.075,1.196
IRIS-SCORE-04862,6.654,3.011,5.916,1.452
IRIS-SCORE-04863,5.359,2.582,3.78,1.069
IRIS-SCORE-04864,7.038,3.585,5.695,1.825
IRIS-SCORE-04865,6.921,3.295,4.866,1.58
IRIS-SCORE-04866,6.675,2.559,5.771,1.843
IRIS-SCORE-04867,7.623,3.522,6.449,2.389
IRIS-SCORE-04868,6.235,2.788,3.787,1.22
IRIS-SCORE-04869,6.069,2.245,3.902,1.223
IRIS-SCORE-04870,6.735,2.895,5.734,1.904
IRIS-SCORE-04871,6.619,2.71,5.682,2.043
IRIS-SCORE-04872,5.544,2.659,4.394,1.373
IRIS-SCORE-04873,6.071,2.697,4.209,0.99
IRIS-SCORE-04874,6.289,2.258,3.866,1.142
IRIS-SCORE-04875,6.153,2.532,4.76,1.802
IRIS-SCORE-04876,5.814,2.858,4.007,1.151
IRIS-SCORE-04877,5.822,2.64,4.115,1.215
IRIS-SCORE-04878,7.662,3.165,6.122,1.955
IRIS-SCORE-04879,7.157,3.093,4.78,1.419
IRIS-SCORE-04880,5.322,2.81,3.997,1.268
IRIS-SCORE-04881,7.277,2.825,5.925,1.517
IRIS-SCORE-04882,6.569,2.879,5.367,2.146
IRIS-SCORE-04883,6.539,2.425,4.191,1.182
IRIS-SCORE-04884,6.25,2.66,4.598,1.523
IRIS-SCORE-04885,6.393,3.136,5.75,1.888
IRIS-SCORE-04886,6.078,2.773,4.459,1.43
IRIS-SCORE-04887,6.5,3.38,5.491,1.851
IRIS-SCORE-04888,6.826,3.217,5.959,2.193
IRIS-SCORE-04889,6.891,2.711,5.434,1.62
IRIS-SCORE-04890,6.213,2.976,5.137,1.949
IRIS-SCORE-04891,5.822,2.879,4.147,1.115
IRIS-SCORE-04892,6.846,3.534,5.831,2.185
IRIS-SCORE-04893,6.204,3.083,4.176,1.293
IRIS-SCORE-04894,6.233,2.937,4.385,1.571
IRIS-SCORE-04895,4.896,2.577,4.308,1.882
IRIS-SCORE-04896,5.954,2.52,4.333,1.44
IRIS-SCORE-04897,5.026,2.274,3.535,1.221
IRIS-SCORE-04898,5.988,3.305,5.365,1.986
IRIS-SCORE-04899,5.267,2.504,4.576,2.073
IRIS-SCORE-04900,5.628,2.675,4.384,1.231
IRIS-SCORE-04901,6.926,2.534,5.629,2.208
IRIS-SCORE-04902,5.514,2.61,3.764,1.161
IRIS-SCORE-04903,5.987,3.121,4.596,1.55
IRIS-SCORE-04904,5.152,2.442,3.699,1.198
IRIS-SCORE-04905,6.532,3.259,4.522,1.427
IRIS-SCORE-04906,7.15,3.239,6.14,2.412
IRIS-SCORE-04907,5.758,2.236,4.768,1.635
IRIS-SCORE-04908,5.761,3.347,5.075,2.45
IRIS-SCORE-04909,6.176,2.725,4.69,1.393
IRIS-SCORE-04910,5.992,3.243,4.962,2.278
IRIS-SCORE-04911,5.612,2.976,5.088,2.121
IRIS-SCORE-04912,6.303,2.654,4.079,1.249
IRIS-SCORE-04913,6.058,2.773,5.226,1.77
IRIS-SCORE-04914,5.127,2.514,3.399,0.989
IRIS-SCORE-04915,4.823,2.552,3.661,1.048
IRIS-SCORE-04916,7.863,3.405,6.146,2.103
IRIS-SCORE-04917,6.117,2.896,4.761,1.262
IRIS-SCORE-04918,6.385,2.774,5.693,1.827
IRIS-SCORE-04919,7.359,3.117,5.968,2.261
IRIS-SCORE-04920,6.147,2.463,4.964,1.653
IRIS-SCORE-04921,6.249,2.836,4.522,1.25
IRIS-SCORE-04922,7.044,3.017,4.733,1.493
IRIS-SCORE-04923,5.78,2.281,4.823,1.442
IRIS-SCORE-04924,6.838,2.977,4.232,1.418
IRIS-SCORE-04925,6.199,2.781,5.224,1.836
IRIS-SCORE-04926,6.262,3.156,4.301,1.489
IRIS-SCORE-04927,6.73,2.967,5.867,2.084
IRIS-SCORE-04928,6.176,3.189,4.973,2.097
IRIS-SCORE-04929,7.094,3.364,4.958,1.48
IRIS-SCORE-04930,6.276,2.658,5.63,1.912
IRIS-SCORE-04931,6.899,3.34,5.928,2.119
IRIS-SCORE-04932,5.797,3.121,4.926,2.149
IRIS-SCORE-04933,5.555,2.814,4.065,1.394
IRIS-SCORE-04934,6.549,2.8,4.987,1.446
IRIS-SCORE-04935,5.939,2.955,3.758,1.357
IRIS-SCORE-04936,6.32,2.778,4.383,1.551
IRIS-SCORE-04937,6.179,2.703,3.905,1.08
IRIS-SCORE-04938,5.563,2.933,3.699,1.14
IRIS-SCORE-04939,6.93,3.036,6.105,2.253
IRIS-SCORE-04940,5.504,2.941,4.414,2.142
IRIS-SCORE-04941,6.07,3.172,5.099,1.736
IRIS-SCORE-04942,6.252,3.075,4.562,1.405
IRIS-SCORE-04943,5.912,3.013,4.621,1.967
IRIS-SCORE-04944,6.15,2.324,4.097,1.092
IRIS-SCORE-04945,7.424,3.455,6.69,2.265
IRIS-SCORE-04946,7.472,3.472,6.599,2.219
IRIS-SCORE-04947,5.621,2.644,4.402,1.231
IRIS-SCORE-04948,5.479,2.482,3.973,1.291
IRIS-SCORE-04949,5.278,2.764,4.965,2.13
IRIS-SCORE-04950,6.332,3.111,4.866,1.907
IRIS-SCORE-04951,6.026,2.895,4.354,1.393
IRIS-SCORE-04952,5.528,2.572,3.664,1.203
IRIS-SCORE-04953,6.273,2.654,5.081,2.019
IRIS-SCORE-04954,6.211,2.709,4.411,1.391
IRIS-SCORE-04955,6.649,3.238,5.214,2.187
IRIS-SCORE-04956,6.811,2.611,4.828,1.495
IRIS-SCORE-04957,6.6,2.818,4.761,1.407
IRIS-SCORE-04958,6.311,2.741,5.301,1.677
IRIS-SCORE-04959,6.73,2.88,4.336,1.35
IRIS-SCORE-04960,7.11,2.962,6.159,2.152
IRIS-SCORE-04961,6.783,3.131,5.301,1.872
IRIS-SCORE-04962,6.5,3.215,4.804,1.579
IRIS-SCORE-04963,6.463,3.321,5.547,2.137
IRIS-SCORE-04964,5.981,2.466,5.326,2.282
IRIS-SCORE-04965,5.763,3.228,3.856,1.502
IRIS-SCORE-04966,7.293,3.078,5.874,1.873
IRIS-SCORE-04967,5.798,2.519,4.082,1.297
IRIS-SCORE-04968,5.322,2.507,4.0,1.188
IRIS-SCORE-04969,6.377,2.972,4.674,1.387
IRIS-SCORE-04970,6.539,3.105,5.447,1.88
IRIS-SCORE-04971,6.621,3.075,5.621,2.075
IRIS-SCORE-04972,6.607,2.934,4.274,1.477
IRIS-SCORE-04973,6.203,2.873,5.201,1.553
IRIS-SCORE-04974,7.031,2.803,5.739,1.919
IRIS-SCORE-04975,6.835,2.97,5.712,2.033
IRIS-SCORE-04976,6.963,3.621,5.89,2.371
IRIS-SCORE-04977,6.745,2.827,4.438,1.309
IRIS-SCORE-04978,6.465,2.934,5.29,1.71
IRIS-SCORE-04979,5.888,2.903,4.873,1.706
IRIS-SCORE-04980,5.911,2.632,4.825,1.644
IRIS-SCORE-04981,6.876,2.934,5.082,1.804
IRIS-SCORE-04982,6.254,2.741,5.573,1.749
IRIS-SCORE-04983,8.001,3.088,6.469,1.645
IRIS-SCORE-04984,5.485,2.518,3.762,1.041
IRIS-SCORE-04985,6.759,2.999,5.153,1.653
IRIS-SCORE-04986,5.366,2.696,3.56,1.043
IRIS-SCORE-04987,5.937,2.613,4.242,1.213
IRIS-SCORE-04988,4.948,2.383,3.003,0.962
IRIS-SCORE-04989,6.817,3.29,6.052,2.033
IRIS-SCORE-04990,5.572,2.868,4.175,1.19
IRIS-SCORE-04991,6.501,2.886,5.32,2.19
IRIS-SCORE-04992,6.079,2.875,4.951,1.914
IRIS-SCORE-04993,6.9,3.135,5.699,2.404
IRIS-SCORE-04994,5.863,3.206,4.88,1.909
IRIS-SCORE-04995,6.106,3.214,4.953,2.164
IRIS-SCORE-04996,5.744,2.759,5.056,1.66
IRIS-SCORE-04997,7.187,2.96,5.368,2.554
IRIS-SCORE-04998,7.047,2.984,5.798,1.969
IRIS-SCORE-04999,6.461,3.078,4.162,1.37
IRIS-SCORE-05000,6.381,3.005,5.657,2.216
IRIS-SCORE-05001,5.791,2.811,5.131,1.859
IRIS-SCORE-05002,5.808,2.645,4.194,1.2
IRIS-SCORE-05003,5.449,2.621,3.676,1.191
IRIS-SCORE-05004,5.565,2.344,3.629,1.034
IRIS-SCORE-05005,5.691,2.62,4.047,1.287
IRIS-SCORE-05006,6.597,2.57,5.511,1.69
IRIS-SCORE-05007,7.138,2.696,5.463,2.234
IRIS-SCORE-05008,6.577,2.86,4.712,1.632
IRIS-SCORE-05009,5.277,2.635,4.29,1.317
IRIS-SCORE-05010,7.962,3.409,6.92,2.231
IRIS-SCORE-05011,6.409,2.889,5.175,1.753
IRIS-SCORE-05012,7.603,3.034,6.312,2.535
IRIS-SCORE-05013,7.031,3.082,5.594,1.972
IRIS-SCORE-05014,6.13,2.995,4.924,2.41
IRIS-SCORE-05015,6.583,3.323,5.288,1.665
IRIS-SCORE-05016,7.927,2.833,6.489,2.061
IRIS-SCORE-05017,6.928,2.665,5.804,2.086
IRIS-SCORE-05018,5.068,2.563,3.101,0.984
IRIS-SCORE-05019,6.417,3.15,4.809,1.595
IRIS-SCORE-05020,6.457,3.548,4.755,1.52
IRIS-SCORE-05021,6.888,3.079,6.272,2.185
IRIS-SCORE-05022,5.88,2.444,4.865,2.053
IRIS-SCORE-05023,6.074,2.811,5.225,1.604
IRIS-SCORE-05024,5.972,2.777,5.335,2.014
IRIS-SCORE-05025,7.0,2.949,5.666,1.955
IRIS-SCORE-05026,6.451,2.99,5.146,1.599
IRIS-SCORE-05027,5.643,2.956,4.35,1.463
IRIS-SCORE-05028,5.698,2.487,4.084,1.196
IRIS-SCORE-05029,5.41,2.576,3.865,1.163
IRIS-SCORE-05030,4.962,1.988,3.901,1.309
IRIS-SCORE-05031,6.101,2.821,4.151,1.389
IRIS-SCORE-05032,6.272,2.93,5.304,2.247
IRIS-SCORE-05033,5.503,2.418,4.099,1.322
IRIS-SCORE-05034,5.592,2.799,4.272,1.439
IRIS-SCORE-05035,6.168,3.141,4.664,1.559
IRIS-SCORE-05036,5.626,2.884,4.742,2.331
IRIS-SCORE-05037,6.136,3.219,5.491,2.276
IRIS-SCORE-05038,5.539,2.836,4.273,1.526
IRIS-SCORE-05039,6.809,2.784,5.198,1.633
IRIS-SCORE-05040,6.631,2.849,4.676,1.293
IRIS-SCORE-05041,5.583,3.027,4.287,1.631
IRIS-SCORE-05042,6.286,3.182,5.325,2.286
IRIS-SCORE-05043,6.099,3.119,4.928,1.629
IRIS-SCORE-05044,5.712,2.268,4.286,1.22
IRIS-SCORE-05045,5.74,2.62,4.778,2.107
IRIS-SCORE-05046,6.493,3.131,5.175,1.588
IRIS-SCORE-05047,5.773,3.107,4.244,1.528
IRIS-SCORE-05048,7.702,3.209,6.253,2.228
IRIS-SCORE-05049,6.975,3.367,6.019,2.09
IRIS-SCORE-05050,5.697,2.837,4.674,1.791
IRIS-SCORE-05051,6.772,3.293,6.178,2.269
IRIS-SCORE-05052,7.29,3.019,6.008,2.276
IRIS-SCORE-05053,5.749,2.425,3.942,1.303
IRIS-SCORE-05054,5.02,2.352,3.702,1.135
IRIS-SCORE-05055,5.733,2.793,3.834,1.457
IRIS-SCORE-05056,6.293,3.183,4.951,1.438
IRIS-SCORE-05057,6.015,3.176,4.645,2.149
IRIS-SCORE-05058,5.963,2.945,4.501,1.516
