row_id,species
IRIS-SCORE-05605,versicolor
IRIS-SCORE-05606,virginica
IRIS-SCORE-05607,versicolor
IRIS-SCORE-05608,virginica
IRIS-SCORE-05609,versicolor
IRIS-SCORE-05610,virginica
IRIS-SCORE-05611,versicolor
IRIS-SCORE-05612,virginica
IRIS-SCORE-05613,versicolor
IRIS-SCORE-05614,versicolor
IRIS-SCORE-05615,virginica
IRIS-SCORE-05616,virginica
IRIS-SCORE-05617,versicolor
IRIS-SCORE-05618,versicolor
IRIS-SCORE-05619,virginica
IRIS-SCORE-05620,virginica
IRIS-SCORE-05621,versicolor
IRIS-SCORE-05622,versicolor
IRIS-SCORE-05623,versicolor
IRIS-SCORE-05624,virginica
IRIS-SCORE-05625,virginica
IRIS-SCORE-05626,versicolor
IRIS-SCORE-05627,virginica
IRIS-SCORE-05628,virginica
IRIS-SCORE-05629,versicolor
IRIS-SCORE-05630,versicolor
IRIS-SCORE-05631,virginica
IRIS-SCORE-05632,virginica
IRIS-SCORE-05633,virginica
IRIS-SCORE-05634,versicolor
IRIS-SCORE-05635,virginica
IRIS-SCORE-05636,versicolor
IRIS-SCORE-05637,virginica
IRIS-SCORE-05638,versicolor
IRIS-SCORE-05639,virginica
IRIS-SCORE-05640,virginica
IRIS-SCORE-05641,versicolor
IRIS-SCORE-05642,versicolor
IRIS-SCORE-05643,virginica
IRIS-SCORE-05644,virginica
IRIS-SCORE-05645,virginica
IRIS-SCORE-05646,versicolor
IRIS-SCORE-05647,virginica
IRIS-SCORE-05648,versicolor
IRIS-SCORE-05649,versicolor
IRIS-SCORE-05650,virginica
IRIS-SCORE-05651,versicolor
IRIS-SCORE-05652,versicolor
IRIS-SCORE-05653,versicolor
IRIS-SCORE-05654,virginica
IRIS-SCORE-05655,virginica
IRIS-SCORE-05656,versicolor
IRIS-SCORE-05657,virginica
IRIS-SCORE-05658,virginica
IRIS-SCORE-05659,versicolor
IRIS-SCORE-05660,versicolor
IRIS-SCORE-05661,versicolor
IRIS-SCORE-05662,virginica
IRIS-SCORE-05663,virginica
IRIS-SCORE-05664,versicolor
IRIS-SCORE-05665,virginica
IRIS-SCORE-05666,versicolor
IRIS-SCORE-05667,virginica
IRIS-SCORE-05668,virginica
IRIS-SCORE-05669,versicolor
IRIS-SCORE-05670,versicolor
IRIS-SCORE-05671,versicolor
IRIS-SCORE-05672,virginica
IRIS-SCORE-05673,versicolor
IRIS-SCORE-05674,versicolor
IRIS-SCORE-05675,virginica
IRIS-SCORE-05676,virginica
IRIS-SCORE-05677,versicolor
IRIS-SCORE-05678,versicolor
IRIS-SCORE-05679,versicolor
IRIS-SCORE-05680,versicolor
IRIS-SCORE-05681,versicolor
IRIS-SCORE-05682,versicolor
IRIS-SCORE-05683,versicolor
IRIS-SCORE-05684,virginica
IRIS-SCORE-05685,versicolor
IRIS-SCORE-05686,versicolor
IRIS-SCORE-05687,virginica
IRIS-SCORE-05688,virginica
IRIS-SCORE-05689,virginica
IRIS-SCORE-05690,versicolor
IRIS-SCORE-05691,virginica
IRIS-SCORE-05692,virginica
IRIS-SCORE-05693,virginica
IRIS-SCORE-05694,versicolor
IRIS-SCORE-05695,virginica
IRIS-SCORE-05696,virginica
IRIS-SCORE-05697,versicolor
IRIS-SCORE-05698,versicolor
IRIS-SCORE-05699,virginica
IRIS-SCORE-05700,virginica
IRIS-SCORE-05701,versicolor
IRIS-SCORE-05702,versicolor
IRIS-SCORE-05703,virginica
IRIS-SCORE-05704,virginica
IRIS-SCORE-05705,versicolor
IRIS-SCORE-05706,versicolor
IRIS-SCORE-05707,virginica
IRIS-SCORE-05708,virginica
IRIS-SCORE-05709,versicolor
IRIS-SCORE-05710,versicolor
IRIS-SCORE-05711,versicolor
IRIS-SCORE-05712,virginica
IRIS-SCORE-05713,versicolor
IRIS-SCORE-05714,versicolor
IRIS-SCORE-05715,virginica
IRIS-SCORE-05716,virginica
IRIS-SCORE-05717,virginica
IRIS-SCORE-05718,versicolor
IRIS-SCORE-05719,versicolor
IRIS-SCORE-05720,virginica
IRIS-SCORE-05721,virginica
IRIS-SCORE-05722,versicolor
IRIS-SCORE-05723,versicolor
IRIS-SCORE-05724,virginica
IRIS-SCORE-05725,versicolor
IRIS-SCORE-05726,versicolor
IRIS-SCORE-05727,versicolor
IRIS-SCORE-05728,versicolor
IRIS-SCORE-05729,virginica
IRIS-SCORE-05730,versicolor
IRIS-SCORE-05731,versicolor
IRIS-SCORE-05732,virginica
IRIS-SCORE-05733,versicolor
IRIS-SCORE-05734,versicolor
IRIS-SCORE-05735,versicolor
IRIS-SCORE-05736,virginica
IRIS-SCORE-05737,versicolor
IRIS-SCORE-05738,virginica
IRIS-SCORE-05739,virginica
IRIS-SCORE-05740,versicolor
IRIS-SCORE-05741,versicolor
IRIS-SCORE-05742,versicolor
IRIS-SCORE-05743,versicolor
IRIS-SCORE-05744,versicolor
IRIS-SCORE-05745,versicolor
IRIS-SCORE-05746,versicolor
IRIS-SCORE-05747,versicolor
IRIS-SCORE-05748,virginica
IRIS-SCORE-05749,versicolor
IRIS-SCORE-05750,versicolor
IRIS-SCORE-05751,versicolor
IRIS-SCORE-05752,virginica
IRIS-SCORE-05753,virginica
IRIS-SCORE-05754,virginica
IRIS-SCORE-05755,versicolor
IRIS-SCORE-05756,versicolor
IRIS-SCORE-05757,virginica
IRIS-SCORE-05758,versicolor
IRIS-SCORE-05759,versicolor
IRIS-SCORE-05760,versicolor
IRIS-SCORE-05761,virginica
IRIS-SCORE-05762,versicolor
IRIS-SCORE-05763,versicolor
IRIS-SCORE-05764,versicolor
IRIS-SCORE-05765,virginica
IRIS-SCORE-05766,virginica
IRIS-SCORE-05767,virginica
IRIS-SCORE-05768,virginica
IRIS-SCORE-05769,versicolor
IRIS-SCORE-05770,virginica
IRIS-SCORE-05771,versicolor
IRIS-SCORE-05772,virginica
IRIS-SCORE-05773,versicolor
IRIS-SCORE-05774,virginica
IRIS-SCORE-05775,versicolor
IRIS-SCORE-05776,versicolor
IRIS-SCORE-05777,versicolor
IRIS-SCORE-05778,virginica
IRIS-SCORE-05779,versicolor
IRIS-SCORE-05780,virginica
IRIS-SCORE-05781,versicolor
IRIS-SCORE-05782,virginica
IRIS-SCORE-05783,versicolor
IRIS-SCORE-05784,versicolor
IRIS-SCORE-05785,versicolor
IRIS-SCORE-05786,virginica
IRIS-SCORE-05787,virginica
IRIS-SCORE-05788,virginica
IRIS-SCORE-05789,versicolor
IRIS-SCORE-05790,versicolor
IRIS-SCORE-05791,versicolor
IRIS-SCORE-05792,virginica
IRIS-SCORE-05793,virginica
IRIS-SCORE-05794,virginica
IRIS-SCORE-05795,versicolor
IRIS-SCORE-05796,virginica
IRIS-SCORE-05797,versicolor
IRIS-SCORE-05798,versicolor
IRIS-SCORE-05799,versicolor
IRIS-SCORE-05800,versicolor
IRIS-SCORE-05801,virginica
IRIS-SCORE-05802,versicolor
IRIS-SCORE-05803,virginica
IRIS-SCORE-05804,versicolor
IRIS-SCORE-05805,versicolor
IRIS-SCORE-05806,virginica
IRIS-SCORE-05807,virginica
IRIS-SCORE-05808,versicolor
IRIS-SCORE-05809,versicolor
IRIS-SCORE-05810,versicolor
IRIS-SCORE-05811,virginica
IRIS-SCORE-05812,virginica
IRIS-SCORE-05813,virginica
IRIS-SCORE-05814,versicolor
IRIS-SCORE-05815,versicolor
IRIS-SCORE-05816,versicolor
IRIS-SCORE-05817,versicolor
IRIS-SCORE-05818,virginica
IRIS-SCORE-05819,versicolor
IRIS-SCORE-05820,versicolor
IRIS-SCORE-05821,virginica
IRIS-SCORE-05822,versicolor
IRIS-SCORE-05823,versicolor
IRIS-SCORE-05824,virginica
IRIS-SCORE-05825,virginica
IRIS-SCORE-05826,versicolor
IRIS-SCORE-05827,virginica
IRIS-SCORE-05828,virginica
IRIS-SCORE-05829,versicolor
IRIS-SCORE-05830,virginica
IRIS-SCORE-05831,versicolor
IRIS-SCORE-05832,virginica
IRIS-SCORE-05833,virginica
IRIS-SCORE-05834,versicolor
IRIS-SCORE-05835,virginica
IRIS-SCORE-05836,versicolor
IRIS-SCORE-05837,virginica
IRIS-SCORE-05838,versicolor
IRIS-SCORE-05839,versicolor
IRIS-SCORE-05840,virginica
IRIS-SCORE-05841,virginica
IRIS-SCORE-05842,versicolor
IRIS-SCORE-05843,virginica
IRIS-SCORE-05844,virginica
IRIS-SCORE-05845,virginica
IRIS-SCORE-05846,versicolor
IRIS-SCORE-05847,virginica
IRIS-SCORE-05848,versicolor
IRIS-SCORE-05849,versicolor
IRIS-SCORE-05850,versicolor
IRIS-SCORE-05851,virginica
IRIS-SCORE-05852,versicolor
IRIS-SCORE-05853,virginica
IRIS-SCORE-05854,versicolor
IRIS-SCORE-05855,versicolor
IRIS-SCORE-05856,virginica
IRIS-SCORE-05857,versicolor
IRIS-SCORE-05858,versicolor
IRIS-SCORE-05859,virginica
IRIS-SCORE-05860,versicolor
IRIS-SCORE-05861,versicolor
IRIS-SCORE-05862,versicolor
IRIS-SCORE-05863,versicolor
IRIS-SCORE-05864,virginica
IRIS-SCORE-05865,virginica
IRIS-SCORE-05866,virginica
IRIS-SCORE-05867,virginica
IRIS-SCORE-05868,versicolor
IRIS-SCORE-05869,versicolor
IRIS-SCORE-05870,virginica
IRIS-SCORE-05871,virginica
IRIS-SCORE-05872,versicolor
IRIS-SCORE-05873,versicolor
IRIS-SCORE-05874,virginica
IRIS-SCORE-05875,versicolor
IRIS-SCORE-05876,virginica
IRIS-SCORE-05877,virginica
IRIS-SCORE-05878,virginica
IRIS-SCORE-05879,versicolor
IRIS-SCORE-05880,versicolor
IRIS-SCORE-05881,versicolor
IRIS-SCORE-05882,versicolor
IRIS-SCORE-05883,virginica
IRIS-SCORE-05884,versicolor
IRIS-SCORE-05885,virginica
IRIS-SCORE-05886,versicolor
IRIS-SCORE-05887,virginica
IRIS-SCORE-05888,versicolor
IRIS-SCORE-05889,virginica
IRIS-SCORE-05890,virginica
IRIS-SCORE-05891,virginica
IRIS-SCORE-05892,virginica
IRIS-SCORE-05893,versicolor
IRIS-SCORE-05894,versicolor
IRIS-SCORE-05895,virginica
IRIS-SCORE-05896,virginica
IRIS-SCORE-05897,versicolor
IRIS-SCORE-05898,virginica
IRIS-SCORE-05899,virginica
IRIS-SCORE-05900,virginica
IRIS-SCORE-05901,versicolor
IRIS-SCORE-05902,virginica
IRIS-SCORE-05903,versicolor
IRIS-SCORE-05904,virginica
IRIS-SCORE-05905,versicolor
IRIS-SCORE-05906,versicolor
IRIS-SCORE-05907,virginica
IRIS-SCORE-05908,virginica
IRIS-SCORE-05909,versicolor
IRIS-SCORE-05910,virginica
IRIS-SCORE-05911,versicolor
IRIS-SCORE-05912,versicolor
IRIS-SCORE-05913,virginica
IRIS-SCORE-05914,versicolor
IRIS-SCORE-05915,virginica
IRIS-SCORE-05916,versicolor
IRIS-SCORE-05917,versicolor
IRIS-SCORE-05918,versicolor
IRIS-SCORE-05919,virginica
IRIS-SCORE-05920,virginica
IRIS-SCORE-05921,versicolor
IRIS-SCORE-05922,virginica
IRIS-SCORE-05923,versicolor
IRIS-SCORE-05924,versicolor
IRIS-SCORE-05925,versicolor
IRIS-SCORE-05926,versicolor
IRIS-SCORE-05927,versicolor
IRIS-SCORE-05928,virginica
IRIS-SCORE-05929,versicolor
IRIS-SCORE-05930,virginica
IRIS-SCORE-05931,versicolor
IRIS-SCORE-05932,virginica
IRIS-SCORE-05933,versicolor
IRIS-SCORE-05934,versicolor
IRIS-SCORE-05935,virginica
IRIS-SCORE-05936,virginica
IRIS-SCORE-05937,virginica
IRIS-SCORE-05938,virginica
IRIS-SCORE-05939,versicolor
IRIS-SCORE-05940,versicolor
IRIS-SCORE-05941,versicolor
IRIS-SCORE-05942,virginica
IRIS-SCORE-05943,versicolor
IRIS-SCORE-05944,versicolor
IRIS-SCORE-05945,versicolor
IRIS-SCORE-05946,versicolor
IRIS-SCORE-05947,versicolor
IRIS-SCORE-05948,versicolor
IRIS-SCORE-05949,virginica
IRIS-SCORE-05950,versicolor
IRIS-SCORE-05951,virginica
IRIS-SCORE-05952,versicolor
IRIS-SCORE-05953,virginica
IRIS-SCORE-05954,versicolor
IRIS-SCORE-05955,virginica
IRIS-SCORE-05956,versicolor
IRIS-SCORE-05957,virginica
IRIS-SCORE-05958,virginica
IRIS-SCORE-05959,virginica
IRIS-SCORE-05960,versicolor
IRIS-SCORE-05961,versicolor
IRIS-SCORE-05962,versicolor
IRIS-SCORE-05963,virginica
IRIS-SCORE-05964,virginica
IRIS-SCORE-05965,versicolor
IRIS-SCORE-05966,virginica
IRIS-SCORE-05967,virginica
IRIS-SCORE-05968,versicolor
IRIS-SCORE-05969,virginica
IRIS-SCORE-05970,virginica
IRIS-SCORE-05971,virginica
IRIS-SCORE-05972,versicolor
IRIS-SCORE-05973,virginica
IRIS-SCORE-05974,virginica
IRIS-SCORE-05975,virginica
IRIS-SCORE-05976,versicolor
IRIS-SCORE-05977,virginica
IRIS-SCORE-05978,versicolor
IRIS-SCORE-05979,virginica
IRIS-SCORE-05980,versicolor
IRIS-SCORE-05981,versicolor
IRIS-SCORE-05982,virginica
IRIS-SCORE-05983,versicolor
IRIS-SCORE-05984,virginica
IRIS-SCORE-05985,virginica
IRIS-SCORE-05986,virginica
IRIS-SCORE-05987,virginica
IRIS-SCORE-05988,versicolor
IRIS-SCORE-05989,versicolor
IRIS-SCORE-05990,versicolor
IRIS-SCORE-05991,virginica
IRIS-SCORE-05992,virginica
IRIS-SCORE-05993,versicolor
IRIS-SCORE-05994,virginica
IRIS-SCORE-05995,virginica
IRIS-SCORE-05996,versicolor
IRIS-SCORE-05997,virginica
IRIS-SCORE-05998,virginica
IRIS-SCORE-05999,virginica
IRIS-SCORE-06000,versicolor
IRIS-SCORE-06001,virginica
IRIS-SCORE-06002,versicolor
IRIS-SCORE-06003,virginica
IRIS-SCORE-06004,virginica
IRIS-SCORE-06005,virginica
IRIS-SCORE-06006,virginica
IRIS-SCORE-06007,versicolor
IRIS-SCORE-06008,versicolor
IRIS-SCORE-06009,versicolor
IRIS-SCORE-06010,virginica
IRIS-SCORE-06011,virginica
IRIS-SCORE-06012,virginica
IRIS-SCORE-06013,versicolor
IRIS-SCORE-06014,virginica
IRIS-SCORE-06015,virginica
IRIS-SCORE-06016,virginica
IRIS-SCORE-06017,versicolor
IRIS-SCORE-06018,virginica
IRIS-SCORE-06019,versicolor
IRIS-SCORE-06020,virginica
IRIS-SCORE-06021,virginica
IRIS-SCORE-06022,versicolor
IRIS-SCORE-06023,versicolor
IRIS-SCORE-06024,versicolor
IRIS-SCORE-06025,versicolor
IRIS-SCORE-06026,versicolor
IRIS-SCORE-06027,virginica
IRIS-SCORE-06028,versicolor
IRIS-SCORE-06029,virginica
IRIS-SCORE-06030,virginica
IRIS-SCORE-06031,versicolor
IRIS-SCORE-06032,virginica
IRIS-SCORE-06033,virginica
IRIS-SCORE-06034,virginica
IRIS-SCORE-06035,virginica
IRIS-SCORE-06036,virginica
IRIS-SCORE-06037,versicolor
IRIS-SCORE-06038,virginica
IRIS-SCORE-06039,virginica
IRIS-SCORE-06040,virginica
IRIS-SCORE-06041,versicolor
IRIS-SCORE-06042,virginica
IRIS-SCORE-06043,virginica
IRIS-SCORE-06044,versicolor
IRIS-SCORE-06045,virginica
IRIS-SCORE-06046,virginica
IRIS-SCORE-06047,virginica
IRIS-SCORE-06048,virginica
IRIS-SCORE-06049,versicolor
IRIS-SCORE-06050,versicolor
IRIS-SCORE-06051,virginica
IRIS-SCORE-06052,versicolor
IRIS-SCORE-06053,virginica
IRIS-SCORE-06054,versicolor
IRIS-SCORE-06055,versicolor
IRIS-SCORE-06056,virginica
IRIS-SCORE-06057,virginica
IRIS-SCORE-06058,virginica
IRIS-SCORE-06059,versicolor
IRIS-SCORE-06060,versicolor
IRIS-SCORE-06061,virginica
IRIS-SCORE-06062,versicolor
IRIS-SCORE-06063,virginica
IRIS-SCORE-06064,virginica
IRIS-SCORE-06065,virginica
IRIS-SCORE-06066,versicolor
IRIS-SCORE-06067,versicolor
IRIS-SCORE-06068,virginica
IRIS-SCORE-06069,virginica
IRIS-SCORE-06070,versicolor
IRIS-SCORE-06071,versicolor
IRIS-SCORE-06072,virginica
IRIS-SCORE-06073,versicolor
IRIS-SCORE-06074,virginica
IRIS-SCORE-06075,versicolor
IRIS-SCORE-06076,versicolor
IRIS-SCORE-06077,versicolor
IRIS-SCORE-06078,virginica
IRIS-SCORE-06079,versicolor
IRIS-SCORE-06080,virginica
IRIS-SCORE-06081,virginica
IRIS-SCORE-06082,versicolor
IRIS-SCORE-06083,versicolor
IRIS-SCORE-06084,versicolor
IRIS-SCORE-06085,virginica
IRIS-SCORE-06086,versicolor
IRIS-SCORE-06087,versicolor
IRIS-SCORE-06088,virginica
IRIS-SCORE-06089,versicolor
IRIS-SCORE-06090,virginica
IRIS-SCORE-06091,virginica
IRIS-SCORE-06092,virginica
IRIS-SCORE-06093,versicolor
IRIS-SCORE-06094,versicolor
IRIS-SCORE-06095,versicolor
IRIS-SCORE-06096,versicolor
IRIS-SCORE-06097,versicolor
IRIS-SCORE-06098,versicolor
IRIS-SCORE-06099,virginica
IRIS-SCORE-06100,versicolor
IRIS-SCORE-06101,versicolor
IRIS-SCORE-06102,virginica
IRIS-SCORE-06103,versicolor
IRIS-SCORE-06104,virginica
IRIS-SCORE-06105,virginica
IRIS-SCORE-06106,versicolor
IRIS-SCORE-06107,versicolor
IRIS-SCORE-06108,versicolor
IRIS-SCORE-06109,virginica
IRIS-SCORE-06110,virginica
IRIS-SCORE-06111,virginica
IRIS-SCORE-06112,virginica
IRIS-SCORE-06113,versicolor
IRIS-SCORE-06114,virginica
IRIS-SCORE-06115,versicolor
IRIS-SCORE-06116,versicolor
IRIS-SCORE-06117,versicolor
IRIS-SCORE-06118,virginica
IRIS-SCORE-06119,versicolor
IRIS-SCORE-06120,virginica
IRIS-SCORE-06121,versicolor
IRIS-SCORE-06122,virginica
IRIS-SCORE-06123,versicolor
IRIS-SCORE-06124,virginica
IRIS-SCORE-06125,virginica
IRIS-SCORE-06126,versicolor
IRIS-SCORE-06127,virginica
IRIS-SCORE-06128,virginica
IRIS-SCORE-06129,versicolor
IRIS-SCORE-06130,versicolor
IRIS-SCORE-06131,versicolor
IRIS-SCORE-06132,virginica
IRIS-SCORE-06133,virginica
IRIS-SCORE-06134,virginica
IRIS-SCORE-06135,virginica
IRIS-SCORE-06136,versicolor
IRIS-SCORE-06137,versicolor
IRIS-SCORE-06138,virginica
IRIS-SCORE-06139,virginica
IRIS-SCORE-06140,virginica
IRIS-SCORE-06141,versicolor
IRIS-SCORE-06142,versicolor
IRIS-SCORE-06143,versicolor
IRIS-SCORE-06144,virginica
IRIS-SCORE-06145,versicolor
IRIS-SCORE-06146,virginica
IRIS-SCORE-06147,versicolor
IRIS-SCORE-06148,versicolor
IRIS-SCORE-06149,versicolor
IRIS-SCORE-06150,virginica
IRIS-SCORE-06151,virginica
IRIS-SCORE-06152,virginica
IRIS-SCORE-06153,virginica
IRIS-SCORE-06154,virginica
IRIS-SCORE-06155,versicolor
IRIS-SCORE-06156,versicolor
IRIS-SCORE-06157,virginica
IRIS-SCORE-06158,virginica
IRIS-SCORE-06159,versicolor
IRIS-SCORE-06160,virginica
IRIS-SCORE-06161,versicolor
IRIS-SCORE-06162,versicolor
IRIS-SCORE-06163,versicolor
IRIS-SCORE-06164,virginica
IRIS-SCORE-06165,virginica
IRIS-SCORE-06166,virginica
IRIS-SCORE-06167,versicolor
IRIS-SCORE-06168,versicolor
IRIS-SCORE-06169,versicolor
IRIS-SCORE-06170,virginica
IRIS-SCORE-06171,versicolor
IRIS-SCORE-06172,versicolor
IRIS-SCORE-06173,virginica
IRIS-SCORE-06174,virginica
IRIS-SCORE-06175,virginica
IRIS-SCORE-06176,versicolor
IRIS-SCORE-06177,virginica
IRIS-SCORE-06178,versicolor
IRIS-SCORE-06179,virginica
IRIS-SCORE-06180,virginica
IRIS-SCORE-06181,virginica
IRIS-SCORE-06182,virginica
IRIS-SCORE-06183,virginica
IRIS-SCORE-06184,versicolor
IRIS-SCORE-06185,versicolor
IRIS-SCORE-06186,virginica
IRIS-SCORE-06187,virginica
IRIS-SCORE-06188,versicolor
IRIS-SCORE-06189,virginica
IRIS-SCORE-06190,versicolor
IRIS-SCORE-06191,virginica
IRIS-SCORE-06192,virginica
IRIS-SCORE-06193,versicolor
IRIS-SCORE-06194,versicolor
IRIS-SCORE-06195,virginica
IRIS-SCORE-06196,versicolor
IRIS-SCORE-06197,versicolor
IRIS-SCORE-06198,versicolor
IRIS-SCORE-06199,virginica
IRIS-SCORE-06200,versicolor
IRIS-SCORE-06201,versicolor
IRIS-SCORE-06202,versicolor
IRIS-SCORE-06203,versicolor
IRIS-SCORE-06204,versicolor
IRIS-SCORE-06205,versicolor
IRIS-SCORE-06206,versicolor
IRIS-SCORE-06207,versicolor
IRIS-SCORE-06208,virginica
IRIS-SCORE-06209,virginica
IRIS-SCORE-06210,virginica
IRIS-SCORE-06211,versicolor
IRIS-SCORE-06212,virginica
IRIS-SCORE-06213,virginica
IRIS-SCORE-06214,versicolor
IRIS-SCORE-06215,virginica
IRIS-SCORE-06216,virginica
IRIS-SCORE-06217,versicolor
IRIS-SCORE-06218,versicolor
IRIS-SCORE-06219,virginica
IRIS-SCORE-06220,virginica
IRIS-SCORE-06221,versicolor
IRIS-SCORE-06222,virginica
IRIS-SCORE-06223,virginica
IRIS-SCORE-06224,virginica
IRIS-SCORE-06225,virginica
IRIS-SCORE-06226,virginica
IRIS-SCORE-06227,versicolor
IRIS-SCORE-06228,versicolor
IRIS-SCORE-06229,versicolor
IRIS-SCORE-06230,virginica
IRIS-SCORE-06231,versicolor
IRIS-SCORE-06232,versicolor
IRIS-SCORE-06233,virginica
IRIS-SCORE-06234,virginica
IRIS-SCORE-06235,versicolor
IRIS-SCORE-06236,virginica
IRIS-SCORE-06237,versicolor
IRIS-SCORE-06238,virginica
IRIS-SCORE-06239,virginica
IRIS-SCORE-06240,versicolor
IRIS-SCORE-06241,virginica
IRIS-SCORE-06242,versicolor
IRIS-SCORE-06243,virginica
IRIS-SCORE-06244,virginica
IRIS-SCORE-06245,virginica
IRIS-SCORE-06246,versicolor
IRIS-SCORE-06247,versicolor
IRIS-SCORE-06248,virginica
IRIS-SCORE-06249,virginica
IRIS-SCORE-06250,virginica
IRIS-SCORE-06251,virginica
IRIS-SCORE-06252,virginica
IRIS-SCORE-06253,virginica
IRIS-SCORE-06254,virginica
IRIS-SCORE-06255,versicolor
IRIS-SCORE-06256,versicolor
IRIS-SCORE-06257,virginica
IRIS-SCORE-06258,versicolor
IRIS-SCORE-06259,versicolor
IRIS-SCORE-06260,versicolor
IRIS-SCORE-06261,versicolor
IRIS-SCORE-06262,virginica
IRIS-SCORE-06263,versicolor
IRIS-SCORE-06264,versicolor
IRIS-SCORE-06265,virginica
IRIS-SCORE-06266,virginica
IRIS-SCORE-06267,virginica
IRIS-SCORE-06268,virginica
IRIS-SCORE-06269,versicolor
IRIS-SCORE-06270,virginica
IRIS-SCORE-06271,virginica
IRIS-SCORE-06272,virginica
IRIS-SCORE-06273,versicolor
IRIS-SCORE-06274,versicolor
IRIS-SCORE-06275,versicolor
IRIS-SCORE-06276,versicolor
IRIS-SCORE-06277,versicolor
IRIS-SCORE-06278,versicolor
IRIS-SCORE-06279,versicolor
IRIS-SCORE-06280,virginica
IRIS-SCORE-06281,virginica
IRIS-SCORE-06282,virginica
IRIS-SCORE-06283,virginica
IRIS-SCORE-06284,virginica
IRIS-SCORE-06285,versicolor
IRIS-SCORE-06286,versicolor
IRIS-SCORE-06287,virginica
IRIS-SCORE-06288,versicolor
IRIS-SCORE-06289,virginica
IRIS-SCORE-06290,versicolor
IRIS-SCORE-06291,virginica
IRIS-SCORE-06292,virginica
IRIS-SCORE-06293,virginica
IRIS-SCORE-06294,virginica
IRIS-SCORE-06295,versicolor
IRIS-SCORE-06296,virginica
IRIS-SCORE-06297,versicolor
IRIS-SCORE-06298,virginica
IRIS-SCORE-06299,versicolor
IRIS-SCORE-06300,versicolor
IRIS-SCORE-06301,virginica
IRIS-SCORE-06302,virginica
IRIS-SCORE-06303,versicolor
IRIS-SCORE-06304,virginica
IRIS-SCORE-06305,virginica
IRIS-SCORE-06306,versicolor
IRIS-SCORE-06307,versicolor
IRIS-SCORE-06308,versicolor
IRIS-SCORE-06309,versicolor
IRIS-SCORE-06310,virginica
IRIS-SCORE-06311,versicolor
IRIS-SCORE-06312,versicolor
IRIS-SCORE-06313,virginica
IRIS-SCORE-06314,versicolor
IRIS-SCORE-06315,versicolor
IRIS-SCORE-06316,versicolor
IRIS-SCORE-06317,versicolor
IRIS-SCORE-06318,virginica
IRIS-SCORE-06319,versicolor
IRIS-SCORE-06320,virginica
IRIS-SCORE-06321,virginica
IRIS-SCORE-06322,versicolor
IRIS-SCORE-06323,virginica
IRIS-SCORE-06324,virginica
IRIS-SCORE-06325,virginica
IRIS-SCORE-06326,versicolor
IRIS-SCORE-06327,versicolor
IRIS-SCORE-06328,virginica
IRIS-SCORE-06329,versicolor
IRIS-SCORE-06330,versicolor
IRIS-SCORE-06331,versicolor
IRIS-SCORE-06332,virginica
IRIS-SCORE-06333,versicolor
IRIS-SCORE-06334,versicolor
IRIS-SCORE-06335,versicolor
IRIS-SCORE-06336,virginica
IRIS-SCORE-06337,versicolor
IRIS-SCORE-06338,virginica
IRIS-SCORE-06339,versicolor
IRIS-SCORE-06340,versicolor
IRIS-SCORE-06341,virginica
IRIS-SCORE-06342,versicolor
IRIS-SCORE-06343,virginica
IRIS-SCORE-06344,virginica
IRIS-SCORE-06345,versicolor
IRIS-SCORE-06346,versicolor
IRIS-SCORE-06347,versicolor
IRIS-SCORE-06348,versicolor
IRIS-SCORE-06349,virginica
IRIS-SCORE-06350,virginica
IRIS-SCORE-06351,versicolor
IRIS-SCORE-06352,versicolor
IRIS-SCORE-06353,virginica
IRIS-SCORE-06354,versicolor
IRIS-SCORE-06355,versicolor
IRIS-SCORE-06356,versicolor
IRIS-SCORE-06357,versicolor
IRIS-SCORE-06358,virginica
IRIS-SCORE-06359,versicolor
IRIS-SCORE-06360,virginica
IRIS-SCORE-06361,virginica
IRIS-SCORE-06362,versicolor
IRIS-SCORE-06363,virginica
IRIS-SCORE-06364,versicolor
IRIS-SCORE-06365,virginica
IRIS-SCORE-06366,versicolor
IRIS-SCORE-06367,versicolor
IRIS-SCORE-06368,versicolor
IRIS-SCORE-06369,virginica
IRIS-SCORE-06370,versicolor
IRIS-SCORE-06371,versicolor
IRIS-SCORE-06372,virginica
IRIS-SCORE-06373,virginica
IRIS-SCORE-06374,versicolor
IRIS-SCORE-06375,versicolor
IRIS-SCORE-06376,virginica
IRIS-SCORE-06377,versicolor
IRIS-SCORE-06378,versicolor
IRIS-SCORE-06379,virginica
IRIS-SCORE-06380,virginica
IRIS-SCORE-06381,virginica
IRIS-SCORE-06382,versicolor
IRIS-SCORE-06383,virginica
IRIS-SCORE-06384,virginica
IRIS-SCORE-06385,versicolor
IRIS-SCORE-06386,versicolor
IRIS-SCORE-06387,versicolor
IRIS-SCORE-06388,versicolor
IRIS-SCORE-06389,versicolor
IRIS-SCORE-06390,virginica
IRIS-SCORE-06391,versicolor
IRIS-SCORE-06392,versicolor
IRIS-SCORE-06393,virginica
IRIS-SCORE-06394,virginica
IRIS-SCORE-06395,versicolor
IRIS-SCORE-06396,virginica
IRIS-SCORE-06397,versicolor
IRIS-SCORE-06398,virginica
IRIS-SCORE-06399,virginica
IRIS-SCORE-06400,versicolor
IRIS-SCORE-06401,versicolor
IRIS-SCORE-06402,versicolor
