customer_id,snapshot_month,region,acquisition_channel,customer_segment,plan_type,age,tenure_months,household_income,credit_score,monthly_fee,avg_monthly_usage_gb,app_sessions_30d,support_tickets_90d,late_payments_12m,discount_pct,data_overage_charges,competitor_price_index,nps_score
CHURN-SCORE-06118,2026-07,east,organic,family,premium,45,20,61177.11,606,96.6,207.53,64,3,2,7.5,10.19,0.911,22
CHURN-SCORE-06119,2026-08,west,partner,family,business,48,39,79536.74,601,167.59,368.78,97,2,0,4.46,23.27,1.074,48
CHURN-SCORE-06120,2026-09,west,paid_search,young_professional,basic,40,5,89206.11,714,38.05,66.57,26,0,0,10.48,1.94,0.878,17
CHURN-SCORE-06121,2026-07,west,organic,student,basic,19,48,55745.29,651,30.57,73.73,37,1,1,11.15,6.77,0.858,15
CHURN-SCORE-06122,2026-08,south,paid_search,young_professional,standard,27,13,53778.64,586,52.48,135.99,37,2,0,9.2,1.3,0.943,24
CHURN-SCORE-06123,2026-09,central,paid_search,small_business,premium,41,11,87510.1,596,121.12,213.76,46,0,0,14.86,7.38,1.058,55
CHURN-SCORE-06124,2026-07,north,paid_search,family,standard,41,10,61382.66,624,57.27,157.8,53,1,0,18.5,9.08,0.892,38
CHURN-SCORE-06125,2026-08,central,referral,family,standard,33,20,63233.11,615,59.46,111.95,40,0,0,17.18,0,1.056,38
CHURN-SCORE-06126,2026-09,east,retail,young_professional,premium,40,24,51362.39,691,97.56,178.9,50,0,0,2.76,2.07,1.032,33
CHURN-SCORE-06127,2026-07,west,organic,small_business,premium,60,34,118928.43,621,156.38,281.41,49,0,0,4.24,13.25,1.092,41
CHURN-SCORE-06128,2026-08,north,organic,family,standard,62,60,69349.76,673,60.07,130.23,35,0,0,12.78,5.57,0.915,60
CHURN-SCORE-06129,2026-09,west,partner,senior,basic,82,37,77199.13,809,34.57,23.76,2,2,0,0,0,0.939,48
CHURN-SCORE-06130,2026-07,south,paid_search,student,basic,18,49,27522.89,616,26.52,53.62,26,1,2,25.33,0.49,0.707,47
CHURN-SCORE-06131,2026-08,east,referral,senior,standard,63,28,49060.09,640,41.35,31.11,31,0,0,1.88,0,0.853,44
CHURN-SCORE-06132,2026-09,west,organic,small_business,premium,57,64,95647.48,729,149.65,233.24,70,0,0,7.44,17.77,1.248,35
CHURN-SCORE-06133,2026-07,north,retail,young_professional,premium,33,19,56203.88,548,71.59,147.25,44,1,1,20.38,0,1.052,68
CHURN-SCORE-06134,2026-08,east,referral,senior,premium,66,29,63699.04,715,66.89,95.89,34,0,0,12.8,0,0.875,37
CHURN-SCORE-06135,2026-09,west,organic,small_business,premium,61,21,129797.28,714,131.11,236.08,59,1,1,17.35,20.89,1.011,14
CHURN-SCORE-06136,2026-07,east,referral,family,premium,34,54,75426.11,630,104.79,197.44,46,0,0,0,4.97,0.988,82
CHURN-SCORE-06137,2026-08,north,retail,young_professional,standard,42,49,50483.61,620,51.09,62.39,21,1,0,7.17,0,1.007,-4
CHURN-SCORE-06138,2026-09,west,referral,family,standard,60,35,81920.74,584,77.19,140.18,38,0,1,3.8,8.18,1.04,60
CHURN-SCORE-06139,2026-07,north,organic,family,basic,42,18,58880.47,596,43.3,67.07,36,1,0,0,2.94,0.909,22
CHURN-SCORE-06140,2026-08,south,paid_search,young_professional,premium,22,39,52284.16,663,82.4,122.97,32,1,2,14.58,0.66,0.961,41
CHURN-SCORE-06141,2026-09,east,paid_search,young_professional,standard,23,24,68270.37,698,50.0,134.37,34,1,0,24.32,4.97,0.855,26
CHURN-SCORE-06142,2026-07,west,partner,student,basic,35,27,43889.54,797,30.78,61.11,14,2,0,3.57,2.78,0.953,60
CHURN-SCORE-06143,2026-08,south,organic,family,standard,37,10,60424.24,578,67.11,116.11,39,0,2,7.1,0.66,1.171,56
CHURN-SCORE-06144,2026-09,south,retail,senior,premium,70,19,50304.88,707,49.64,63.98,22,0,0,19.66,2.42,0.856,66
CHURN-SCORE-06145,2026-07,south,paid_search,family,standard,55,71,89791.51,526,53.47,98.81,19,0,1,7.13,0,1.039,56
CHURN-SCORE-06146,2026-08,central,retail,student,standard,28,39,32768.53,650,38.77,152.41,31,0,0,19.08,6.58,0.859,29
CHURN-SCORE-06147,2026-09,east,referral,family,standard,46,52,78718.25,650,67.96,113.46,26,1,0,0,1.52,0.979,20
CHURN-SCORE-06148,2026-07,west,partner,young_professional,standard,20,31,83049.93,652,65.28,115.16,22,1,0,1.7,0.59,0.916,60
CHURN-SCORE-06149,2026-08,central,partner,student,premium,29,42,28508.6,612,64.2,165.36,46,0,0,6.86,0,0.901,27
CHURN-SCORE-06150,2026-09,north,partner,small_business,standard,49,22,100098.49,695,88.99,181.59,31,2,1,11.19,21.27,0.933,2
CHURN-SCORE-06151,2026-07,east,organic,young_professional,basic,26,47,53823.31,750,42.58,50.56,16,0,1,0,0,0.89,39
CHURN-SCORE-06152,2026-08,south,partner,student,basic,29,14,33364.47,690,32.39,69.19,19,0,1,6.97,0,0.872,43
CHURN-SCORE-06153,2026-09,south,paid_search,family,premium,44,49,71852.34,638,61.99,203.17,53,0,1,29.74,6.18,0.846,28
CHURN-SCORE-06154,2026-07,east,paid_search,family,basic,44,7,51679.83,635,31.85,47.55,17,1,0,13.56,2.07,0.996,62
CHURN-SCORE-06155,2026-08,west,referral,senior,premium,66,76,94155.54,728,70.98,139.57,41,2,0,1.68,0,0.878,49
CHURN-SCORE-06156,2026-09,central,organic,young_professional,standard,36,18,70727.75,670,60.17,139.69,27,2,0,3.32,2.98,1.004,58
CHURN-SCORE-06157,2026-07,east,organic,young_professional,premium,35,17,53880.59,765,89.68,169.38,40,0,0,5.59,0.02,0.994,57
CHURN-SCORE-06158,2026-08,west,partner,senior,premium,72,23,58500.66,630,72.19,74.32,13,1,0,0,0.1,0.785,33
CHURN-SCORE-06159,2026-09,central,referral,family,basic,45,88,74626.18,673,46.66,90.79,33,3,0,8.91,14.37,1.016,54
CHURN-SCORE-06160,2026-07,north,organic,family,basic,53,16,64646.67,718,42.48,59.74,8,1,0,0,0,0.835,3
CHURN-SCORE-06161,2026-08,west,partner,family,business,34,56,86627.64,645,149.9,382.95,100,1,1,7.0,36.13,1.166,70
CHURN-SCORE-06162,2026-09,west,partner,senior,standard,62,31,67805.58,629,59.82,46.4,25,0,1,0.77,0,1.029,40
CHURN-SCORE-06163,2026-07,north,referral,young_professional,premium,41,36,92925.79,540,74.16,243.0,58,0,1,13.86,16.56,0.919,59
CHURN-SCORE-06164,2026-08,east,retail,small_business,standard,58,25,92285.6,691,75.08,160.55,48,0,0,24.57,12.15,1.042,56
CHURN-SCORE-06165,2026-09,east,paid_search,small_business,premium,48,21,97213.25,557,120.94,183.83,58,1,3,17.22,0,1.03,46
CHURN-SCORE-06166,2026-07,south,organic,small_business,premium,51,15,101864.43,705,112.43,240.74,65,2,0,19.42,17.93,0.847,56
CHURN-SCORE-06167,2026-08,central,retail,family,standard,41,80,75386.75,648,57.4,113.58,43,1,0,10.36,0.44,0.972,58
CHURN-SCORE-06168,2026-09,east,retail,young_professional,premium,18,52,66190.14,623,78.04,212.07,38,0,0,10.86,3.88,0.986,47
CHURN-SCORE-06169,2026-07,central,retail,young_professional,standard,30,40,48323.36,660,56.02,113.7,38,1,0,9.63,0.59,0.886,80
CHURN-SCORE-06170,2026-08,east,paid_search,senior,standard,59,31,55766.38,704,37.24,53.47,28,0,0,20.51,0,0.942,37
CHURN-SCORE-06171,2026-09,east,organic,student,basic,30,36,29109.06,602,28.42,79.86,20,1,2,7.44,3.66,0.788,35
CHURN-SCORE-06172,2026-07,north,paid_search,student,standard,18,18,32751.19,558,35.17,122.39,30,1,0,17.91,1.01,0.982,47
CHURN-SCORE-06173,2026-08,south,organic,young_professional,business,28,43,54481.45,703,121.48,280.44,75,0,0,6.55,2.12,0.861,60
CHURN-SCORE-06174,2026-09,south,organic,student,basic,18,24,19268.96,550,21.54,54.0,20,0,0,17.87,0.1,0.806,48
CHURN-SCORE-06175,2026-07,central,retail,young_professional,standard,35,38,79103.71,705,60.88,118.45,25,0,0,14.22,1.27,0.967,75
CHURN-SCORE-06176,2026-08,north,organic,student,premium,23,60,51191.32,625,65.49,143.91,54,1,1,2.29,0,0.976,58
CHURN-SCORE-06177,2026-09,south,paid_search,young_professional,basic,35,61,59632.43,690,34.16,50.91,14,0,0,20.59,0.25,0.925,64
CHURN-SCORE-06178,2026-07,west,referral,student,basic,24,9,35449.13,602,28.66,67.28,27,0,1,14.97,1.78,0.942,36
CHURN-SCORE-06179,2026-08,south,paid_search,young_professional,standard,25,90,55644.36,666,38.25,118.78,36,0,0,18.49,0.32,1.038,60
CHURN-SCORE-06180,2026-09,south,paid_search,young_professional,standard,26,0,40293.28,636,32.83,97.23,29,0,0,26.96,0,1.01,19
CHURN-SCORE-06181,2026-07,south,referral,family,business,38,38,35560.36,531,135.25,317.05,67,0,1,4.53,15.56,0.957,44
CHURN-SCORE-06182,2026-08,west,referral,young_professional,business,23,35,85625.69,508,144.68,252.29,55,0,1,2.51,0.59,1.065,74
CHURN-SCORE-06183,2026-09,west,referral,young_professional,basic,30,67,86288.11,710,44.01,67.58,13,2,0,3.23,3.5,0.962,54
CHURN-SCORE-06184,2026-07,south,organic,young_professional,basic,36,15,60495.18,599,29.74,66.53,23,2,0,8.07,3.32,0.816,17
CHURN-SCORE-06185,2026-08,south,partner,small_business,standard,32,18,85037.95,604,95.96,129.94,23,2,4,0,6.98,1.026,16
CHURN-SCORE-06186,2026-09,south,partner,small_business,business,49,17,76732.62,655,196.45,373.24,82,1,0,2.3,28.73,1.145,54
CHURN-SCORE-06187,2026-07,west,retail,senior,standard,50,12,52016.3,684,46.88,98.12,33,2,1,13.39,0.35,0.845,33
CHURN-SCORE-06188,2026-08,south,paid_search,young_professional,basic,22,8,67542.61,652,33.04,66.74,20,2,0,14.76,2.58,0.948,44
CHURN-SCORE-06189,2026-09,east,paid_search,young_professional,basic,44,14,64492.63,657,38.68,61.22,11,1,0,9.53,3.58,0.868,48
CHURN-SCORE-06190,2026-07,east,retail,family,basic,38,25,69104.99,643,44.34,72.91,26,1,1,9.51,5.9,1.09,59
CHURN-SCORE-06191,2026-08,west,paid_search,young_professional,standard,23,10,99961.57,695,43.98,134.55,38,0,0,22.3,5.3,0.998,44
CHURN-SCORE-06192,2026-09,central,organic,family,premium,28,15,77332.21,725,85.23,235.96,51,1,0,9.46,15.53,0.914,51
CHURN-SCORE-06193,2026-07,north,organic,student,standard,27,14,18000,776,44.32,133.18,42,0,0,0.96,5.1,0.887,21
CHURN-SCORE-06194,2026-08,north,paid_search,student,premium,27,55,28005.93,720,67.83,204.05,43,1,0,5.7,3.18,0.756,60
CHURN-SCORE-06195,2026-09,west,paid_search,small_business,premium,46,22,97153.24,609,129.03,187.36,72,0,0,19.13,0.78,1.07,59
CHURN-SCORE-06196,2026-07,north,referral,young_professional,business,22,119,88235.2,656,125.54,321.16,90,1,1,10.43,6.47,0.979,34
CHURN-SCORE-06197,2026-08,north,partner,young_professional,basic,34,16,72658.5,694,31.59,61.06,22,0,0,10.67,0,0.845,37
CHURN-SCORE-06198,2026-09,central,retail,senior,premium,81,27,42978.42,629,57.65,97.67,21,0,0,19.79,1.75,0.839,63
CHURN-SCORE-06199,2026-07,central,partner,young_professional,standard,21,46,68664.2,686,39.41,98.56,26,0,0,18.46,0,1.031,32
CHURN-SCORE-06200,2026-08,west,organic,family,basic,40,26,94458.63,660,50.76,73.48,36,1,0,2.67,5.12,1.008,43
CHURN-SCORE-06201,2026-09,central,partner,family,standard,34,29,69481.79,619,67.47,123.01,24,0,1,6.1,5.99,1.138,63
CHURN-SCORE-06202,2026-07,west,retail,student,basic,29,107,38649.49,724,32.3,67.93,35,3,0,8.77,4.86,1.02,41
CHURN-SCORE-06203,2026-08,south,organic,young_professional,premium,24,33,43093.32,620,85.19,185.8,43,0,0,5.65,0,0.932,64
CHURN-SCORE-06204,2026-09,east,partner,student,standard,27,30,35431.74,570,44.36,122.56,30,0,0,7.88,2.34,0.891,45
CHURN-SCORE-06205,2026-07,north,retail,family,standard,47,44,87265.73,589,56.15,128.76,43,0,0,20.75,2.91,0.89,63
CHURN-SCORE-06206,2026-08,west,paid_search,young_professional,standard,30,37,81292.9,690,70.9,131.22,28,0,0,5.37,4.28,1.04,43
CHURN-SCORE-06207,2026-09,central,partner,young_professional,standard,30,38,85227.2,610,54.69,127.06,43,2,0,5.58,3.94,0.911,39
CHURN-SCORE-06208,2026-07,north,partner,family,standard,55,83,80262.02,581,67.73,108.22,31,0,3,0,0,1.068,63
CHURN-SCORE-06209,2026-08,central,organic,student,premium,20,67,52154.88,605,70.26,187.49,47,0,2,0,0.69,0.937,45
CHURN-SCORE-06210,2026-09,west,retail,family,basic,39,38,104806.94,701,49.31,81.26,33,1,1,7.82,9.7,1.098,41
CHURN-SCORE-06211,2026-07,west,paid_search,student,standard,22,15,34126.5,709,46.25,153.33,31,1,1,9.02,5.35,0.722,58
CHURN-SCORE-06212,2026-08,west,paid_search,family,basic,29,37,77146.73,768,48.12,76.63,13,1,0,19.54,6.07,1.133,39
CHURN-SCORE-06213,2026-09,west,partner,senior,premium,57,28,45475.68,650,83.44,83.71,25,2,1,0,0.79,1.003,28
CHURN-SCORE-06214,2026-07,central,retail,senior,standard,74,31,31788.29,639,29.13,62.13,19,0,0,30.83,0,0.77,72
CHURN-SCORE-06215,2026-08,central,organic,young_professional,standard,29,26,81484.14,794,67.91,130.3,29,1,0,0,3.53,1.016,52
CHURN-SCORE-06216,2026-09,east,organic,young_professional,basic,44,21,54985.36,730,46.49,52.49,14,0,0,6.21,0,1.039,61
CHURN-SCORE-06217,2026-07,north,paid_search,young_professional,premium,19,14,52502.71,573,80.84,194.11,45,1,1,8.11,3.11,0.904,78
CHURN-SCORE-06218,2026-08,central,paid_search,small_business,premium,54,29,95360.8,695,124.3,231.13,50,2,0,14.96,5.37,1.114,29
CHURN-SCORE-06219,2026-09,east,organic,small_business,business,35,87,88646.06,754,212.33,309.8,75,1,0,0,6.39,1.184,59
CHURN-SCORE-06220,2026-07,west,partner,student,basic,28,120,32327.6,601,30.49,82.57,29,0,0,20.84,6.28,0.961,13
CHURN-SCORE-06221,2026-08,central,organic,young_professional,standard,31,14,68439.37,613,60.68,98.91,34,0,0,9.08,0.26,0.925,54
CHURN-SCORE-06222,2026-09,south,organic,student,basic,19,33,49456.11,611,32.45,50.17,12,0,1,9.26,0.75,1.083,65
CHURN-SCORE-06223,2026-07,south,retail,small_business,business,46,13,91864.02,620,154.89,454.67,86,1,1,21.94,55.96,1.151,10
CHURN-SCORE-06224,2026-08,north,organic,young_professional,standard,38,32,53597.11,693,58.74,170.42,40,1,0,3.3,16.17,0.926,55
CHURN-SCORE-06225,2026-09,south,retail,small_business,business,59,120,103594.47,728,183.47,299.74,87,0,0,4.62,5.79,1.268,78
CHURN-SCORE-06226,2026-07,west,organic,family,basic,42,14,79059.23,669,47.05,97.21,26,1,0,11.49,7.38,1.091,28
CHURN-SCORE-06227,2026-08,south,retail,student,standard,26,67,50765.57,632,40.61,97.14,37,1,1,6.26,0,0.827,80
CHURN-SCORE-06228,2026-09,east,partner,senior,basic,74,48,41485.54,760,32.81,16.19,7,0,1,11.05,0,0.926,93
CHURN-SCORE-06229,2026-07,west,retail,small_business,premium,49,17,117264.1,681,123.83,273.28,75,0,0,24.22,26.69,1.138,78
CHURN-SCORE-06230,2026-08,west,partner,family,premium,47,27,102239.58,656,95.59,243.2,68,0,0,13.25,17.81,0.86,25
CHURN-SCORE-06231,2026-09,east,referral,senior,premium,66,29,64892.59,712,68.38,97.01,35,0,1,12.91,0,0.871,46
CHURN-SCORE-06232,2026-07,central,partner,senior,basic,77,51,65967.6,639,31.76,33.82,12,0,1,10.31,1.09,0.967,84
CHURN-SCORE-06233,2026-08,east,partner,family,basic,41,23,55443.5,699,35.69,67.51,20,1,1,0,0.46,0.916,22
CHURN-SCORE-06234,2026-09,central,retail,family,premium,34,119,69488.87,701,90.49,193.54,50,3,0,17.9,0.97,0.88,62
CHURN-SCORE-06235,2026-07,north,organic,student,premium,29,48,46364.07,617,67.66,215.65,49,3,0,1.22,2.83,0.86,89
CHURN-SCORE-06236,2026-08,central,referral,family,basic,30,21,75672.78,781,59.6,57.67,23,1,0,0,0,1.042,15
CHURN-SCORE-06237,2026-09,west,partner,small_business,standard,48,22,128095.49,680,95.21,183.95,39,2,1,6.96,16.2,1.162,21
CHURN-SCORE-06238,2026-07,east,retail,student,basic,30,15,51223.63,689,24.49,59.28,16,2,1,15.03,1.22,0.876,36
CHURN-SCORE-06239,2026-08,east,partner,family,standard,36,73,45076.08,701,53.47,138.43,53,0,0,20.28,7.03,0.893,46
CHURN-SCORE-06240,2026-09,south,organic,family,business,53,27,57830.55,648,126.51,252.58,63,1,1,10.26,0,0.95,62
CHURN-SCORE-06241,2026-07,east,partner,family,standard,38,31,73020.86,623,59.72,149.4,46,0,1,5.09,8.82,0.982,59
CHURN-SCORE-06242,2026-08,west,partner,small_business,standard,40,34,111566.0,695,95.15,192.77,46,0,0,4.13,9.3,1.069,52
CHURN-SCORE-06243,2026-09,west,paid_search,young_professional,standard,43,4,82565.09,595,57.8,135.39,42,0,1,11.9,8.77,0.953,65
CHURN-SCORE-06244,2026-07,north,organic,family,standard,47,40,77490.43,758,68.16,144.02,28,2,0,8.97,14.03,1.054,45
CHURN-SCORE-06245,2026-08,central,partner,student,basic,23,47,33646.85,617,36.35,94.19,24,1,0,3.28,4.47,0.895,42
CHURN-SCORE-06246,2026-09,west,paid_search,small_business,business,38,15,113643.74,630,194.59,387.09,113,1,1,15.02,32.15,1.094,75
CHURN-SCORE-06247,2026-07,north,organic,young_professional,standard,37,24,67759.99,719,55.86,101.34,38,0,0,8.91,0,1.064,43
CHURN-SCORE-06248,2026-08,south,organic,young_professional,standard,51,13,46868.6,764,57.87,139.1,39,1,2,8.52,4.24,0.943,23
CHURN-SCORE-06249,2026-09,west,organic,family,standard,39,33,59293.82,644,57.56,170.58,55,1,1,14.84,17.06,0.837,5
CHURN-SCORE-06250,2026-07,east,organic,senior,premium,62,75,72967.9,687,84.89,85.76,28,0,0,1.13,0.14,0.825,33
CHURN-SCORE-06251,2026-08,east,partner,young_professional,standard,28,11,71164.06,659,52.65,102.29,26,1,0,8.83,0,1.036,19
CHURN-SCORE-06252,2026-09,south,referral,student,basic,19,33,35335.13,593,31.4,52.45,17,1,0,1.75,0,1.015,19
CHURN-SCORE-06253,2026-07,east,paid_search,student,standard,32,3,42644.1,707,31.41,119.12,38,0,0,18.72,0.91,0.862,49
CHURN-SCORE-06254,2026-08,south,organic,family,premium,44,30,63007.34,695,102.33,213.97,39,1,0,3.23,6.92,1.141,66
CHURN-SCORE-06255,2026-09,east,organic,family,standard,53,23,50388.24,611,59.47,136.51,49,0,0,11.0,0.91,0.961,32
CHURN-SCORE-06256,2026-07,central,retail,senior,premium,57,32,59531.89,636,55.3,155.79,44,2,0,20.35,0.78,0.888,15
CHURN-SCORE-06257,2026-08,south,partner,student,basic,24,25,46082.09,592,33.12,60.03,20,2,1,0,0,0.891,32
CHURN-SCORE-06258,2026-09,south,partner,family,standard,26,68,65719.77,712,43.87,117.94,37,0,0,15.75,0.83,0.944,41
CHURN-SCORE-06259,2026-07,central,organic,senior,premium,65,120,46526.58,696,78.53,79.4,25,1,1,0,1.05,1.009,53
CHURN-SCORE-06260,2026-08,west,retail,family,premium,44,13,89474.4,732,77.91,243.45,60,1,0,31.81,16.72,0.936,23
CHURN-SCORE-06261,2026-09,west,organic,small_business,premium,46,28,114668.53,669,163.39,223.93,58,0,0,0,14.34,1.12,73
CHURN-SCORE-06262,2026-07,east,referral,young_professional,basic,39,13,68460.53,668,30.5,52.17,17,1,0,19.18,0,0.913,76
CHURN-SCORE-06263,2026-08,west,retail,senior,premium,50,13,98811.97,659,79.81,89.35,22,0,0,0.14,2.18,0.969,51
CHURN-SCORE-06264,2026-09,west,organic,senior,premium,71,36,69649.72,581,75.33,84.73,24,0,1,12.52,0,1.018,31
CHURN-SCORE-06265,2026-07,west,paid_search,small_business,business,33,54,115176.36,669,185.29,428.32,93,1,1,20.77,27.74,1.206,44
CHURN-SCORE-06266,2026-08,north,partner,young_professional,premium,31,57,49664.21,666,78.24,249.16,65,1,0,5.49,10.5,0.989,71
CHURN-SCORE-06267,2026-09,west,organic,student,basic,33,24,44792.2,691,35.38,65.15,38,1,0,0,0,0.93,54
CHURN-SCORE-06268,2026-07,south,paid_search,young_professional,business,33,26,75383.37,646,108.23,258.57,60,3,1,16.74,0,0.904,40
CHURN-SCORE-06269,2026-08,west,referral,small_business,business,43,66,142437.84,622,223.51,424.16,102,1,0,0,25.92,1.118,62
CHURN-SCORE-06270,2026-09,north,paid_search,small_business,business,59,31,108731.45,624,169.39,415.91,90,1,0,15.25,28.66,1.259,15
CHURN-SCORE-06271,2026-07,central,organic,student,basic,34,17,18000,569,34.94,59.57,26,1,0,0,3.73,0.998,36
CHURN-SCORE-06272,2026-08,north,retail,young_professional,standard,19,19,63206.24,668,54.94,167.43,45,0,1,15.31,5.76,0.909,19
CHURN-SCORE-06273,2026-09,east,referral,student,basic,24,30,27432.27,684,26.73,64.64,23,0,0,2.64,2.43,0.873,41
CHURN-SCORE-06274,2026-07,west,paid_search,family,standard,52,9,62078.49,699,64.86,158.8,51,2,0,11.01,8.16,1.089,31
CHURN-SCORE-06275,2026-08,central,retail,family,premium,42,120,96204.35,698,95.96,197.02,55,0,0,11.06,3.2,0.902,79
CHURN-SCORE-06276,2026-09,east,partner,young_professional,premium,29,9,59936.04,617,89.68,180.1,44,0,0,5.42,1.45,1.023,50
CHURN-SCORE-06277,2026-07,west,partner,small_business,business,53,11,113267.01,571,204.41,411.36,100,2,1,6.5,47.23,1.253,17
CHURN-SCORE-06278,2026-08,south,partner,senior,standard,75,17,58724.91,695,40.48,52.18,33,1,1,3.86,0.55,0.983,25
CHURN-SCORE-06279,2026-09,south,referral,family,standard,37,20,81671.11,659,49.65,134.39,41,0,0,19.73,8.74,1.03,27
CHURN-SCORE-06280,2026-07,north,paid_search,family,basic,33,120,76614.98,792,35.71,77.33,22,0,1,16.0,3.26,1.06,57
CHURN-SCORE-06281,2026-08,east,paid_search,family,premium,44,23,52138.49,608,67.62,233.84,58,0,1,24.43,13.19,0.887,34
CHURN-SCORE-06282,2026-09,west,organic,senior,standard,57,34,67403.91,697,56.2,84.45,8,1,0,2.39,0,0.978,63
CHURN-SCORE-06283,2026-07,east,retail,young_professional,basic,42,40,46739.44,606,31.02,64.3,24,0,0,16.59,4.97,0.823,13
CHURN-SCORE-06284,2026-08,central,paid_search,young_professional,basic,36,15,62132.72,737,42.97,63.24,24,0,0,8.57,1.43,1.047,66
CHURN-SCORE-06285,2026-09,north,partner,senior,premium,71,26,39826.85,605,47.69,124.06,37,1,0,19.86,0,0.827,26
CHURN-SCORE-06286,2026-07,west,retail,senior,basic,65,22,60310.65,503,23.24,39.3,26,0,2,23.13,0.82,1.026,29
CHURN-SCORE-06287,2026-08,south,retail,family,standard,55,61,81972.29,693,53.97,105.93,29,1,1,19.58,0,0.986,57
CHURN-SCORE-06288,2026-09,west,paid_search,small_business,business,38,15,116545.72,631,195.75,383.4,101,0,2,14.84,29.16,1.109,75
CHURN-SCORE-06289,2026-07,north,organic,family,basic,45,19,64172.16,705,38.39,86.33,27,0,0,4.75,8.09,1.17,37
CHURN-SCORE-06290,2026-08,west,referral,young_professional,standard,40,80,91625.34,699,56.13,114.71,46,0,0,10.45,2.32,0.938,28
CHURN-SCORE-06291,2026-09,west,organic,senior,premium,67,15,48037.26,618,84.28,122.89,39,0,0,4.7,0,1.08,22
CHURN-SCORE-06292,2026-07,central,paid_search,family,standard,36,9,51170.9,664,52.26,163.01,52,1,0,27.87,10.01,0.964,56
CHURN-SCORE-06293,2026-08,north,partner,student,standard,19,70,33688.82,668,47.17,96.16,26,1,0,6.26,2.31,0.985,37
CHURN-SCORE-06294,2026-09,north,paid_search,family,standard,39,32,78440.65,638,51.12,144.44,35,1,0,12.55,4.85,0.892,50
CHURN-SCORE-06295,2026-07,south,paid_search,family,standard,42,50,81988.12,635,64.0,120.94,35,1,0,3.23,2.32,0.937,14
CHURN-SCORE-06296,2026-08,central,retail,small_business,business,38,30,82055.63,683,200.0,380.93,90,3,0,8.13,29.02,1.258,39
CHURN-SCORE-06297,2026-09,south,paid_search,family,standard,47,18,66889.92,690,48.52,115.93,32,0,1,23.25,1.12,1.029,58
CHURN-SCORE-06298,2026-07,north,paid_search,senior,standard,76,18,52914.35,694,46.62,69.04,11,0,1,12.44,0,0.983,70
CHURN-SCORE-06299,2026-08,north,paid_search,small_business,business,63,22,95756.13,778,182.14,431.35,101,4,0,13.22,38.63,1.165,25
