observation_id,machine_id,motor_load_pct,power_kw,vibration_rms_mm_s,bearing_temp_c,acoustic_rms_db,micro_stop_rate_per_h,throughput_units_h,load_variability_pct
OBS-003194,MC-161,66.2564,131.1268,2.5903,68.0028,9.1777,0.0538,80.6725,0.8643
OBS-000972,MC-024,89.1871,196.2061,3.1848,91.2306,12.1223,0.1632,114.9598,1.9851
OBS-009971,MC-085,42.0532,127.8971,5.887,81.8547,14.3332,0.2627,90.383,4.2567
OBS-003332,MC-042,63.3272,129.0047,1.4175,74.4724,8.5312,0.0721,79.5368,0.7522
OBS-004978,MC-087,63.1547,121.2709,1.7529,75.4559,8.5643,0.0868,88.3937,1.6669
OBS-010934,MC-099,67.0193,131.1429,1.6326,71.6307,9.1364,0.0757,79.2067,0.7486
OBS-000457,MC-100,65.7831,120.9205,1.9692,71.1145,7.8093,0.0153,93.2387,0.1
OBS-000534,MC-102,71.7971,130.5936,2.1854,75.1605,9.1309,0.0773,97.0497,1.0189
OBS-006173,MC-072,55.9498,105.3627,0.5756,62.8479,7.9212,0.11,71.0089,0.1485
OBS-000578,MC-109,62.015,119.7279,1.9395,75.6887,8.4904,0.0387,88.9537,1.0072
OBS-001822,MC-036,47.6205,133.3616,6.9451,78.2461,16.0858,0.2541,86.3096,3.7944
OBS-007478,MC-197,84.6405,184.4902,2.6925,87.969,11.6671,0.1531,101.8834,1.5664
OBS-001374,MC-069,81.8626,173.6382,2.2465,83.4516,10.7702,0.1312,97.6502,1.3613
OBS-001724,MC-176,40.6241,120.725,6.1863,75.7248,16.299,0.2034,76.4126,3.9183
OBS-003883,MC-028,64.6651,124.6442,2.3396,74.1287,8.9904,0.107,93.9602,0.8946
OBS-003374,MC-040,67.3945,116.7236,1.6567,72.8963,8.714,0.0204,92.6887,0.9278
OBS-002436,MC-062,66.3474,101.3472,0.7552,69.313,8.4736,0.0269,86.0026,1.2613
OBS-004720,MC-057,92.791,187.1465,3.7507,95.5388,11.1919,0.132,114.3545,1.698
OBS-009441,MC-146,50.3571,101.0863,1.384,66.4343,8.5945,0.0814,66.91,1.218
OBS-008073,MC-029,73.0685,117.9365,1.8454,77.355,8.9633,0.0613,93.3139,1.1265
OBS-007970,MC-030,53.741,109.1454,1.1104,69.4613,7.4756,0.0917,72.2176,0.3926
OBS-002849,MC-193,57.7992,163.1461,6.2403,90.7041,16.5615,0.245,108.7919,3.3704
OBS-002053,MC-205,93.2814,196.3481,3.3593,95.1259,12.3342,0.109,117.7827,0.9609
OBS-001026,MC-093,49.5403,135.29,5.5535,77.8892,16.1344,0.3105,96.8215,4.1153
OBS-010484,MC-044,81.6093,175.1851,3.4726,87.5048,9.8565,0.1283,95.9462,1.9931
OBS-003519,MC-019,48.0254,125.6637,5.0931,75.5697,14.2621,0.2047,81.4674,3.5805
OBS-003566,MC-163,90.7648,198.1307,3.2281,92.8973,11.1553,0.1688,110.0115,1.176
OBS-005309,MC-207,85.9849,193.5996,3.4301,92.4369,12.0386,0.1311,113.7872,1.2812
OBS-005778,MC-160,71.9024,124.6596,2.3258,75.7238,9.0691,0.0604,87.8058,1.315
OBS-009179,MC-079,45.9347,129.0655,5.2633,73.4751,15.4274,0.1815,81.5405,4.0862
OBS-003415,MC-172,66.5188,124.5328,1.2218,74.4997,7.432,0.0616,85.1764,0.1554
OBS-007282,MC-142,99.8763,195.7961,4.0619,90.4175,11.0156,0.1676,114.8883,1.7624
OBS-005348,MC-046,86.7257,185.6653,2.8998,85.1272,12.0374,0.1899,103.7544,2.5794
OBS-009945,MC-184,47.5944,103.0345,1.4423,68.1024,6.3235,0.0493,69.9795,1.1268
OBS-003790,MC-087,82.8206,180.6948,3.3019,91.2768,12.2057,0.1716,110.3592,2.4065
OBS-008718,MC-065,91.5096,206.7217,3.2352,94.1533,13.1186,0.1402,119.0368,1.2364
OBS-001159,MC-221,64.7707,120.951,2.0268,74.2075,7.3105,0.0577,92.1684,0.7305
OBS-001100,MC-235,85.0211,178.205,2.5452,92.6812,11.4484,0.1669,102.1481,0.8531
OBS-010326,MC-127,88.6585,186.8832,2.5643,89.1759,12.0362,0.1914,112.1991,1.918
OBS-009973,MC-172,79.0765,182.9104,2.9491,89.4424,11.1285,0.1237,103.3121,2.3437
OBS-004474,MC-209,52.3301,103.6589,0.6425,70.3182,7.0198,0.0872,67.1753,0.7164
OBS-008051,MC-227,50.5099,143.1094,5.7534,79.3667,16.7522,0.2436,84.3711,4.463
OBS-005104,MC-130,90.4309,197.214,3.4858,94.4338,12.6432,0.0899,111.0458,2.8179
OBS-003626,MC-008,46.0816,127.4643,5.7012,81.1721,14.8759,0.2234,86.3558,3.8246
OBS-002123,MC-015,67.9139,137.5211,1.744,74.3882,8.2961,0.0793,79.784,1.1562
OBS-003812,MC-164,77.5613,149.6084,2.0943,79.1675,10.3845,0.0576,101.1682,1.0732
OBS-011317,MC-039,59.6444,109.5943,2.0587,70.4205,7.4691,0.0871,74.2791,0.4339
OBS-000646,MC-161,58.0748,105.1365,0.8363,71.8701,7.4046,0.0451,79.6964,0.8555
OBS-008743,MC-135,55.5765,102.6981,1.3847,67.1876,8.528,0.0441,82.3906,0.6585
OBS-009350,MC-114,58.9876,106.15,1.5107,63.7166,8.4195,0.0116,66.6388,1.0401
OBS-001580,MC-132,86.4364,185.5832,3.2356,89.3684,10.3786,0.1732,102.6519,1.6526
OBS-002971,MC-232,42.4358,120.1228,5.4547,76.3867,14.3996,0.2536,74.0641,4.3786
OBS-000006,MC-005,55.9356,107.627,1.1042,70.6935,7.5364,0.0582,78.7479,1.1492
OBS-011373,MC-079,82.3042,194.242,2.154,87.4986,10.3849,0.1218,97.9201,1.3971
OBS-005035,MC-031,83.0536,181.8783,2.5034,85.6579,10.5449,0.1027,99.4891,1.5928
OBS-004721,MC-120,63.1272,124.7915,1.3561,72.012,7.3635,0.0997,83.7632,0.6922
OBS-002367,MC-033,56.1824,105.1229,1.3536,67.2043,7.7116,0.1209,71.4811,0.5187
OBS-007973,MC-027,53.2044,101.8092,0.9296,64.7189,7.9249,0.1003,75.4302,1.4502
OBS-007031,MC-083,50.7775,105.6309,0.8421,65.8424,8.0076,0.1068,70.0757,1.4318
OBS-003306,MC-065,57.3746,92.423,1.0283,67.4895,8.0015,0.1061,76.6959,1.0402
OBS-007843,MC-124,86.8217,210.8266,3.8246,92.2905,12.0303,0.1909,111.6984,1.4719
OBS-007485,MC-142,64.5297,117.0798,0.569,72.4638,8.5129,0.0712,78.6618,1.4781
OBS-010737,MC-232,56.8398,108.1885,1.4296,68.2616,8.6167,0.0478,74.2667,1.0004
OBS-008771,MC-188,53.4857,143.062,5.9968,80.2195,14.942,0.2814,88.0044,2.9237
OBS-005370,MC-227,71.3892,131.0122,1.3337,73.4905,9.0213,0.0387,85.9865,1.2874
OBS-007025,MC-010,66.516,119.4278,2.0346,71.4923,10.5671,0.0614,82.3428,0.9165
OBS-002904,MC-151,86.7132,206.8353,3.4244,85.4459,10.9212,0.1299,103.401,2.0864
OBS-010574,MC-155,91.5008,182.2042,2.5986,93.8474,12.3788,0.1348,110.1164,1.3415
OBS-005209,MC-076,73.4932,120.7226,1.6374,74.9122,9.8598,0.0545,89.4402,2.3267
OBS-007208,MC-228,68.3069,129.3373,1.7958,73.3223,7.9756,0.1421,93.1445,0.1255
OBS-002096,MC-231,82.3243,192.8439,2.7382,91.876,10.4216,0.1707,108.2577,1.9613
OBS-011316,MC-020,86.6393,186.7022,3.0134,89.376,12.6299,0.1582,101.0408,1.9323
OBS-009090,MC-079,42.462,91.3171,0.4528,66.1571,6.1137,0.033,72.1999,0.8739
OBS-000618,MC-189,44.2108,134.6814,5.5663,78.2501,14.5981,0.2603,76.8255,3.5292
OBS-006995,MC-172,43.9587,135.5597,4.9602,76.266,14.4124,0.2554,79.594,2.9472
OBS-001955,MC-210,61.4729,118.4352,1.7193,71.0408,8.0535,0.0441,90.9544,0.9402
OBS-010952,MC-193,66.4859,116.5806,1.441,75.8936,9.4714,0.1056,80.9412,0.2684
OBS-011496,MC-133,93.431,199.0775,3.0269,90.5312,12.4027,0.1231,118.4182,1.1333
OBS-004733,MC-075,70.3332,137.4535,1.4831,74.2862,9.4888,0.0897,95.5529,1.0194
OBS-003293,MC-183,91.5198,197.9919,3.0876,94.7404,11.2742,0.1198,106.7226,1.2392
OBS-007228,MC-134,63.1815,135.9082,1.5487,72.3021,9.2077,0.0228,93.2943,1.6746
OBS-011024,MC-181,45.03,133.2125,5.502,77.9124,16.5176,0.2975,96.7723,3.6311
OBS-002501,MC-109,85.3064,185.4517,2.6239,89.3177,11.4802,0.1235,103.4389,1.6391
OBS-010973,MC-087,89.2448,198.6182,2.7931,89.0014,12.4174,0.1375,103.9903,2.3051
OBS-007895,MC-181,58.8772,94.8924,1.7095,70.2107,7.1298,0.0424,75.3807,0.3898
OBS-002415,MC-010,55.2939,95.2279,1.862,67.6777,8.5805,0.0487,75.5284,0.4705
OBS-007384,MC-060,60.3809,104.0685,1.2009,67.9945,8.9099,0.0575,82.566,0.5359
OBS-002609,MC-087,92.9015,191.6289,3.3408,94.7193,11.683,0.1371,118.4059,0.7407
OBS-009402,MC-209,82.9169,173.4671,2.3948,89.9476,10.4683,0.0997,97.2699,0.9588
OBS-001768,MC-229,90.526,194.4983,3.3659,95.0981,11.7062,0.1611,114.4545,1.0691
OBS-009495,MC-018,59.7998,106.0704,1.1683,68.0236,9.0569,0.0874,86.3853,0.7262
OBS-000255,MC-026,48.6791,134.0728,5.9734,80.4203,15.8381,0.2667,91.5759,3.1604
OBS-006927,MC-061,56.7826,120.9751,1.5682,66.9071,7.6742,0.0595,78.7972,0.6769
OBS-002833,MC-183,83.2527,183.187,2.721,89.0087,9.4319,0.1144,101.1075,2.1524
OBS-010794,MC-031,57.8988,96.9163,1.3679,65.6884,7.0053,0.0721,74.1718,0.7515
OBS-003976,MC-174,89.2955,182.7099,3.3164,95.5053,11.3646,0.1568,113.3371,1.4955
OBS-009807,MC-206,97.0962,191.0615,3.5276,92.2958,12.5957,0.1946,105.6125,1.2334
OBS-004436,MC-059,41.9659,125.6376,5.3591,76.3865,15.629,0.2426,81.0659,3.6148
OBS-005140,MC-008,61.0085,121.1015,1.7257,73.4934,8.0102,0.0379,80.9261,0.9571
OBS-010167,MC-043,64.5849,127.2784,1.7166,73.7557,9.1894,0.11,93.1506,0.1
OBS-007995,MC-236,88.2782,205.0461,3.6273,92.2129,11.9797,0.1644,113.0763,1.0294
OBS-006958,MC-020,63.5493,111.8538,1.833,69.8243,8.1902,0.0687,91.9669,0.1
OBS-009941,MC-034,61.6168,125.5873,1.8137,69.4911,7.9135,0.135,86.4751,0.7183
OBS-001072,MC-130,53.8008,108.0277,0.9813,68.0209,6.9608,0.0716,82.115,0.4824
OBS-010282,MC-044,86.2715,184.2799,2.659,94.0476,11.5733,0.1512,105.9358,0.8868
OBS-008579,MC-188,86.1233,192.102,2.987,88.3687,12.7499,0.1006,106.9412,1.797
OBS-002252,MC-089,51.8133,106.6961,1.7338,66.8692,7.5298,0.0707,63.4958,0.4407
OBS-010052,MC-177,52.6151,107.2577,2.0635,65.682,6.7034,0.0703,81.8653,1.0572
OBS-002661,MC-228,95.7328,194.5934,4.1279,93.4638,12.543,0.1705,108.4982,0.9733
OBS-006339,MC-206,41.3954,125.5041,5.1357,77.2185,16.3339,0.2497,95.9269,4.4543
OBS-003719,MC-165,75.1141,148.0121,2.3125,78.1704,8.4001,0.1569,101.4245,0.354
OBS-003520,MC-145,49.1778,134.8175,5.1958,77.3084,16.4942,0.3125,89.8133,3.0624
OBS-000557,MC-116,41.9752,131.0407,5.5395,77.6226,14.8443,0.2701,84.2345,3.8067
OBS-008600,MC-194,101.4385,214.2709,3.2924,96.3207,12.4852,0.1548,110.1099,1.9407
OBS-011505,MC-163,52.2256,105.6558,1.343,67.1216,7.5722,0.0954,68.0718,1.0137
OBS-000564,MC-207,89.4279,205.3488,3.8504,96.6852,12.6543,0.1919,120.8545,2.2248
OBS-010732,MC-125,91.5346,208.7998,3.0289,95.8523,11.8747,0.1658,114.7229,0.8677
OBS-000456,MC-231,77.022,173.1009,2.5397,90.3781,12.1023,0.222,100.9549,1.4639
OBS-011212,MC-134,58.8204,107.8507,1.5742,67.9726,8.9903,0.0458,72.5895,1.1662
OBS-007175,MC-172,44.8265,133.9333,5.2634,78.0961,14.9371,0.2978,84.8219,3.4808
OBS-007359,MC-230,58.7553,118.5005,1.1731,71.2235,8.1209,0.0334,77.5401,0.5596
OBS-000058,MC-089,63.8728,119.6546,1.1703,71.9425,7.6936,0.119,69.5472,0.2834
OBS-006977,MC-190,83.2266,180.0816,2.7677,93.6311,12.3256,0.1787,106.0073,2.4457
OBS-011590,MC-180,85.4426,194.175,2.9401,91.735,12.1449,0.1853,104.9968,1.3447
OBS-001509,MC-003,61.5453,158.7298,5.256,84.0676,17.013,0.2472,108.385,4.6035
OBS-004007,MC-101,48.7925,132.9906,5.3229,78.6244,14.9892,0.2245,91.0359,4.1156
OBS-000978,MC-134,72.3431,160.8499,1.9796,86.7614,9.3903,0.1883,84.532,1.7117
OBS-009624,MC-208,55.1434,136.9336,5.8819,79.0698,15.6459,0.2162,92.7002,3.8409
OBS-005275,MC-070,58.6991,112.1143,1.792,73.8466,9.1808,0.0453,83.9061,0.8231
OBS-011563,MC-197,91.3977,194.8886,2.3666,94.3858,12.2817,0.1349,104.5583,1.7022
OBS-008511,MC-012,90.5561,190.8653,3.3241,92.7541,10.7504,0.1151,116.3248,1.9348
OBS-002115,MC-088,82.0597,178.93,3.5675,87.4899,11.4481,0.1303,104.9285,1.8661
OBS-009857,MC-006,70.1372,129.0346,1.7945,75.2222,8.6648,0.0703,94.4697,0.2271
OBS-009150,MC-063,54.7014,146.2716,6.1418,81.913,16.9251,0.1947,105.2103,3.1008
OBS-009023,MC-142,61.7135,112.8298,1.2552,69.1482,6.8394,0,81.8824,0.8368
OBS-006472,MC-080,57.3395,105.6918,1.6663,70.5232,7.8336,0.0521,79.6601,1.2218
OBS-003274,MC-129,61.367,112.3459,1.4965,70.8887,7.8458,0.0196,84.8768,0.1
OBS-004355,MC-020,55.883,108.3141,1.8873,72.7147,8.1302,0.0722,88.5598,0.1
OBS-010307,MC-145,55.5642,99.2353,1.0835,66.899,7.6413,0.0708,68.1559,1.3888
OBS-009324,MC-133,64.5463,135.377,1.7125,75.3196,8.1929,0.1095,81.5565,0.6811
OBS-010283,MC-182,55.1508,111.1702,0.858,68.4779,7.8103,0.0938,85.0143,0.6089
OBS-001126,MC-076,57.9701,93.8978,1.2734,65.2665,6.1463,0.0727,69.5484,1.7702
OBS-005323,MC-183,56.7459,148.119,6.2139,84.1994,16.1936,0.2171,102.8792,3.1109
OBS-001000,MC-132,46.8443,122.1196,5.873,76.258,15.4298,0.2808,88.7049,2.9752
OBS-007824,MC-096,79.6225,184.9816,2.108,87.871,10.2293,0.1842,93.9595,1.4173
OBS-009759,MC-208,52.8965,115.1094,1.4846,66.2415,6.8379,0.1065,83.044,0.8706
OBS-005087,MC-145,91.3321,194.2146,3.6773,92.6066,13.1855,0.137,126.6042,2.2142
OBS-007253,MC-016,63.7558,109.9791,1.3363,74.1832,8.0617,0.0317,87.59,0.2602
OBS-007018,MC-024,78.9602,182.0644,2.4564,86.098,10.6484,0.1005,96.9294,2.0812
OBS-005819,MC-002,52.2748,133.0839,5.1145,80.2778,17.3281,0.3158,99.351,4.3094
OBS-009771,MC-021,94.7491,205.4699,2.9727,90.2921,10.1852,0.1882,110.9115,1.8048
OBS-010689,MC-001,62.199,130.1767,1.6027,69.5293,8.9371,0.0261,86.7056,0.2753
OBS-011540,MC-074,47.3464,108.8596,0.9426,64.9478,6.649,0.0749,77.134,1.4364
OBS-008687,MC-175,81.0213,187.301,2.8169,91.7836,11.2629,0.1366,105.1497,2.5846
OBS-002537,MC-065,69.3102,131.8596,1.8354,72.4526,9.9635,0.0804,91.8134,0.3569
OBS-009072,MC-225,56.1709,121.4633,1.7412,70.5649,6.7269,0.0931,79.5684,2.6039
OBS-010181,MC-068,61.2647,129.7449,2.5175,69.4286,7.6445,0.0564,77.8943,0.9959
OBS-000473,MC-008,70.788,118.7876,2.0752,73.0252,9.766,0.0908,95.5125,0.2719
OBS-009071,MC-049,67.7604,138.0017,1.3555,73.6063,8.7057,0.1176,97.6318,1.1455
OBS-002394,MC-182,104.1166,206.5089,3.8037,94.7708,14.0698,0.0791,127.1479,1.8417
OBS-008936,MC-211,60.5158,110.9062,2.2053,71.3538,9.6422,0.0578,80.1389,1.5289
OBS-001399,MC-036,49.9179,123.9722,5.7297,79.4317,15.6196,0.3151,89.8964,4.0739
OBS-009730,MC-230,94.4337,199.3895,3.6512,93.4182,11.5976,0.1456,121.8161,2.143
OBS-002837,MC-027,51.6754,96.8977,1.6748,67.9075,8.3844,0.0311,68.6531,0.8146
OBS-000085,MC-022,86.5724,187.9969,3.189,92.0362,11.2477,0.1199,108.7171,1.3255
OBS-011184,MC-053,79.8113,172.2825,2.1858,87.2168,10.2593,0.076,95.3092,0.6323
OBS-010224,MC-218,49.0853,94.4568,0.9007,66.1429,6.7033,0.0695,77.7947,0.1
OBS-001603,MC-055,44.4818,122.9152,5.7146,76.912,13.5822,0.2093,88.3444,3.9145
OBS-000846,MC-034,86.5372,197.616,2.9338,93.4012,10.9818,0.1393,108.96,0.6001
OBS-002147,MC-131,63.8033,121.0527,1.7167,67.1559,8.1151,0.0605,83.7893,0.584
OBS-008190,MC-124,81.4435,170.6401,2.7556,87.226,10.422,0.1346,104.6095,1.581
OBS-007917,MC-220,91.9925,195.0057,3.7487,95.2874,12.0266,0.1989,116.9918,2.2887
OBS-009294,MC-027,90.8529,192.9912,2.9472,88.9069,11.268,0.0714,109.1877,2.1496
OBS-008069,MC-071,46.0537,122.0199,5.2519,79.2609,17.3075,0.2766,76.726,3.9152
OBS-000266,MC-034,36.4457,111.6497,4.8297,72.9419,15.4168,0.2276,72.4724,3.6935
OBS-005911,MC-180,97.6426,209.1055,3.3765,91.0132,13.5262,0.1245,107.2587,1.7529
OBS-003028,MC-046,46.8671,131.2368,5.5628,80.6256,15.9906,0.313,97.488,3.5433
OBS-005980,MC-168,63.3753,105.6307,1.8935,70.8268,8.5387,0.0071,91.2865,1.7586
OBS-002042,MC-101,94.9043,207.8677,2.9434,96.2432,11.8102,0.0927,110.9269,2.0264
OBS-001884,MC-045,53.5442,137.2239,5.9053,79.3867,15.1063,0.2452,94.6452,2.9207
OBS-000970,MC-108,34.7614,113.5603,5.7784,70.0439,13.3921,0.2333,75.6532,3.6344
OBS-010849,MC-120,86.8001,156.2296,2.7516,81.3134,10.929,0.1115,111.299,0.1
OBS-010055,MC-219,73.1932,179.0383,2.9654,87.3445,9.9139,0.1246,99.2457,2.2066
OBS-003593,MC-100,45.0864,120.4819,5.0887,73.4631,14.3629,0.216,84.9441,2.9847
OBS-002417,MC-159,64.9958,120.9119,1.6594,76.8192,8.4398,0.0888,95.4496,0.9349
OBS-010733,MC-228,65.694,120.7788,1.6535,70.4592,8.5959,0.0499,88.7958,0.874
OBS-003391,MC-237,99.4274,207.7496,2.8617,91.2721,12.1598,0.1533,124.5531,1.6604
OBS-002184,MC-220,59.1497,116.7951,1.9864,69.1814,7.1285,0,77.8522,0.1
OBS-009703,MC-038,66.7078,123.8506,1.5386,75.3307,9.2344,0.0501,89.9516,1.0947
OBS-010745,MC-125,51.7078,160.5638,6.554,82.1824,16.1735,0.2373,94.8863,4.3712
OBS-001134,MC-240,58.4086,120.0922,2.8441,70.1577,8.3347,0.0909,87.0072,1.0881
OBS-004760,MC-069,65.3528,125.0188,1.5411,70.6632,8.5164,0.0865,84.4961,0.2285
OBS-003619,MC-060,61.885,169.4974,6.3935,84.7449,16.9837,0.2342,115.362,4.2032
OBS-008728,MC-192,64.0224,135.8166,1.5635,74.2385,8.84,0.0773,94.3233,0.7139
OBS-002507,MC-195,48.1969,136.8187,5.8619,80.795,16.1615,0.263,91.0406,3.8522
OBS-006823,MC-002,54.9911,139.764,6.6661,77.6168,16.0199,0.2482,98.7087,3.7355
OBS-000718,MC-157,55.8563,167.474,6.1666,86.3094,17.7847,0.2889,108.9714,3.0398
OBS-005267,MC-217,59.6407,104.9696,1.1583,69.6321,8.4038,0.056,86.0915,0.7702
OBS-006329,MC-152,75.6601,169.8594,3.4402,82.9585,9.6621,0.1317,94.0449,1.5151
OBS-008798,MC-119,68.0234,130.0214,2.7465,72.4378,10.1756,0.0439,88.7995,0.9536
OBS-009307,MC-238,89.8,204.2272,3.3645,89.3109,12.9724,0.1157,114.1062,1.6249
OBS-005523,MC-179,57.9147,120.4281,1.9377,72.0493,8.0893,0.0821,72.8149,0.9215
OBS-011942,MC-214,51.6725,102.5039,1.3281,71.0746,7.1222,0.0351,77.5802,0.7539
OBS-009418,MC-109,55.1887,112.9135,2.3764,67.4409,6.6904,0.0791,76.2615,0.218
OBS-000183,MC-048,60.8364,111.3234,0.845,67.0475,6.8906,0.0666,82.0375,0.798
OBS-004083,MC-127,60.0081,102.1477,1.5837,69.5674,8.885,0.077,78.0694,0.9388
OBS-007967,MC-219,73.1887,126.8393,2.0587,77.2282,8.7661,0.0562,94.8087,1.2726
OBS-009748,MC-011,54.9613,112.7645,1.0829,67.2655,8.6815,0.0868,75.9114,0.8427
OBS-005734,MC-160,56.6591,155.2288,6.3474,79.448,15.3761,0.2366,105.4096,3.6945
OBS-007052,MC-061,99.6177,208.2102,2.9611,96.2572,13.5102,0.1263,117.2082,1.569
OBS-001919,MC-148,88.538,181.4484,3.3814,93.1113,11.7527,0.1649,103.6235,0.9623
OBS-011737,MC-230,60.9405,151.7077,6.594,83.1333,16.6623,0.2702,109.4874,3.3846
OBS-000208,MC-085,78.2013,177.4306,3.0491,89.215,10.8412,0.0538,96.2685,2.1206
OBS-000682,MC-187,57.509,121.7722,0.8887,67.0448,7.7313,0.0878,80.8861,0.2816
OBS-000410,MC-109,88.6823,178.3999,3.2295,90.3764,12.9468,0.1888,105.5618,1.1455
OBS-001103,MC-145,60.9535,99.9959,1.5052,70.3467,7.6112,0.0532,90.2168,1.3264
OBS-000941,MC-228,65.0228,116.6856,1.8954,69.4534,8.3623,0,84.8484,0.8983
OBS-000393,MC-138,66.8942,127.1267,1.4819,69.9904,7.885,0.0427,89.2113,0.1643
OBS-010379,MC-004,104.1699,219.0968,3.7926,97.737,13.7788,0.1521,117.9529,1.9846
OBS-005400,MC-005,45.7249,134.1422,6.1745,76.3631,15.0557,0.2334,91.0367,3.5522
OBS-004486,MC-215,86.0594,182.9607,3.6777,93.0806,9.536,0.1804,112.1431,2.0782
OBS-003122,MC-056,81.0824,172.5256,2.9734,86.9834,11.3234,0.0787,99.7551,1.7887
OBS-005960,MC-129,47.977,127.4785,6.0094,81.4735,16.0492,0.2118,99.0436,3.5163
OBS-006955,MC-024,86.3195,197.6675,2.6802,89.4621,12.0648,0.1491,104.083,1.4996
OBS-011642,MC-053,53.4564,140.4827,5.932,80.7197,15.5746,0.2601,87.4241,4.1174
OBS-000651,MC-200,69.238,136.8081,2.6667,73.8283,8.4827,0.042,86.2755,0.3296
OBS-004747,MC-159,48.9152,128.0818,4.8357,77.3439,14.1639,0.2147,83.4235,3.644
OBS-011173,MC-206,65.7417,111.3279,2.292,70.8105,9.3202,0.0647,93.3513,1.2952
OBS-006645,MC-088,57.1806,111.0204,1.7512,69.0494,7.6688,0.1126,73.7123,1.2531
OBS-002989,MC-143,58.7716,141.3521,5.8959,80.1431,14.8448,0.273,93.1375,3.9166
OBS-010082,MC-055,66.0233,122.8643,1.9363,70.6691,8.9403,0.032,92.5562,0.5439
OBS-008247,MC-038,91.9963,198.3443,2.9125,92.7922,12.4032,0.1871,113.4915,1.3247
OBS-002505,MC-085,63.4875,135.7616,2.0075,76.6111,8.8724,0.0973,88.7453,1.0308
OBS-004388,MC-123,78.5437,184.9576,1.7053,87.3443,10.1833,0.1623,92.3475,1.0123
OBS-011225,MC-105,59.5172,110.1463,1.4663,72.158,8.2257,0.105,83.9548,1.3179
OBS-009121,MC-114,50.046,139.4639,5.4237,80.1911,14.3315,0.2908,100.117,5.4084
OBS-000599,MC-047,46.4251,144.2735,5.251,77.7746,16.556,0.2797,96.2751,3.145
OBS-007078,MC-168,55.2584,149.3047,6.4257,79.67,17.1633,0.2099,94.9061,2.6232
OBS-006887,MC-020,70.7161,132.488,2.0472,74.2418,10.0587,0.0921,74.147,1.652
OBS-005551,MC-190,64.9816,121.8023,1.6042,73.5074,8.3505,0.116,99.9326,0.2773
OBS-008541,MC-080,50.0258,97.5015,1.7257,67.8425,6.8171,0.0823,76.8696,1.3019
OBS-008760,MC-008,75.7124,166.4337,2.6452,81.4393,10.7169,0.094,98.5986,1.4151
OBS-004622,MC-021,66.6963,132.616,2.2651,70.5508,7.4008,0.066,80.4441,1.1207
OBS-004851,MC-037,60.3449,148.0271,5.8413,82.4973,17.6884,0.2931,103.5451,4.266
OBS-002722,MC-097,64.7994,114.3224,1.7373,70.5029,7.3108,0.0312,79.5851,1.3518
OBS-008571,MC-107,58.3706,120.9977,2.1873,67.1065,7.4242,0.0812,81.847,1.2532
OBS-002964,MC-085,80.0435,182.128,2.7387,90.2284,10.4057,0.1488,110.1238,1.3203
OBS-007638,MC-137,50.1557,136.9271,5.936,81.8462,17.2603,0.2001,88.9894,4.5483
OBS-007532,MC-037,60.6841,130.3719,1.5253,73.6152,9.9069,0.04,81.2212,1.5999
OBS-001988,MC-120,65.978,126.8785,1.8828,69.3743,9.9409,0.0537,83.4817,0.1
OBS-009002,MC-081,53.1945,114.567,2.1801,67.1082,8.2774,0.0616,69.9224,0.815
OBS-005213,MC-206,54.7339,133.3819,5.669,83.1141,16.2165,0.2633,92.3642,3.5228
OBS-010981,MC-019,89.0201,193.199,2.7385,91.7946,12.1675,0.1085,110.5265,2.091
OBS-003351,MC-109,54.7325,98.4648,1.5679,71.0536,7.4479,0.0425,71.5232,0.4897
OBS-006074,MC-218,78.3104,174.6498,2.9808,90.3287,9.8236,0.1753,91.7828,1.4887
OBS-002939,MC-005,55.3281,104.7865,1.4437,67.7174,7.6172,0.1024,83.3962,1.1646
OBS-000476,MC-026,58.0575,119.9748,1.9037,71.0463,7.2693,0.0746,83.9804,0.3466
OBS-004704,MC-056,80.7906,181.7096,3.3234,86.659,11.0928,0.1979,93.2757,1.3367
OBS-010903,MC-201,51.4698,116.1999,1.0953,63.7084,7.6297,0.0549,69.2664,0.6585
OBS-006998,MC-146,60.7629,109.8472,1.1809,70.7706,7.1568,0.0521,83.3866,1.0971
OBS-004888,MC-051,40.5112,136.1726,5.8986,79.5132,14.6545,0.282,77.9449,3.3425
OBS-009850,MC-099,43.1231,128.2013,5.49,75.489,14.5307,0.3179,98.1747,3.9454
OBS-006386,MC-107,65.2649,124.9405,1.4501,73.7419,9.3006,0.0992,96.396,1.1149
OBS-003110,MC-058,94.4922,188.5931,3.4313,89.108,11.0493,0.1103,101.2944,1.5258
OBS-009406,MC-205,70.1875,139.3663,1.6788,71.4513,8.6211,0.0761,101.0417,0.7648
OBS-010720,MC-184,69.3699,149.6908,3.1372,76.017,9.1932,0.0792,87.5737,0.6756
OBS-007091,MC-219,55.8573,110.806,1.543,64.332,7.206,0.0643,84.6097,0.4031
OBS-008142,MC-137,89.4658,194.5113,3.0575,94.1849,10.5064,0.1196,110.066,1.2116
OBS-011180,MC-234,58.0174,111.8626,2.1515,69.2138,6.0902,0.071,72.8904,0.9346
OBS-000157,MC-065,69.6815,127.1517,2.5187,71.5891,8.5682,0.1057,87.5834,0.5106
OBS-005739,MC-237,72.2714,146.9251,1.6226,76.9749,8.7848,0.1166,94.4989,1.2308
